Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"278,430,063,009","249,911,996,238",,
2. Các khoản giảm trừ doanh thu,02,,0,0,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"278,430,063,009","249,911,996,238",,
4. Giá vốn hàng bán,11,,"255,099,028,154","221,542,483,587",,
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"23,331,034,855","28,369,512,651",,
6. Doanh thu hoạt động tài chính,21,,"1,452,554,542","1,330,592,532",,
7. Chi phí tài chính,22,,"2,468,224,327","1,676,282,632",,
- Trong đó: Chi phí lãi vay,23,,"2,468,224,327","1,676,282,632",,
"8. Phần Lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,,
9. Chi phí bán hàng,25,,0,"210,959,800",,
10. Chi phí quản lý doanh nghiệp,26,,"12,243,149,276","3,727,246,718",,
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"10,072,215,794","24,085,616,033",,
12. Thu nhập khác,31,,0,"100,000,000",,
13. Chi phí khác,32,,275,"142,035,509",,
14. Lợi nhuận khác(40=31-32),40,,-275,"-42,035,509",,
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"10,072,215,519","24,043,580,524",,
16. Chi phí thuế TNDN hiện hành,51,,"2,875,321,560","5,208,254,184",,
17. Chi phí thuế TNDN hoãn lại,52,,0,0,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"7,196,893,959","18,835,326,340",,
19. Lợi nhuận sau thuế của công ty mẹ,61,,"5,155,233,539","15,425,129,103",,
20.Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"2,041,660,420","3,410,197,237",,
21. Lãi cơ bản trên cổ phiếu(*),70,,77,484,,
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,,
