Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"429,777,773,653","440,527,993,568","1,369,844,442,251","1,442,699,130,836"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"429,777,773,653","440,527,993,568","1,369,844,442,251","1,442,699,130,836"
4. Giá vốn hàng bán,11,,"407,407,208,442","430,891,504,587","1,302,723,679,069","1,392,570,210,884"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"22,370,565,211","9,636,488,981","67,120,763,182","50,128,919,952"
6. Doanh thu hoạt động tài chính,21,,"6,417,508,158","2,001,888,206","13,056,597,938","5,639,762,559"
7. Chi phí tài chính,22,,"10,939,807,682","4,901,553,145","30,185,074,359","19,293,727,897"
- Trong đó: Chi phí lãi vay,23,,"10,939,807,682","4,901,553,145","30,185,074,359","19,165,691,945"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"278,001,927","367,034,737","1,022,687,492","948,940,899"
10. Chi phí quản lý doanh nghiệp,26,,"8,230,760,109","5,093,041,923","18,389,523,406","13,952,058,259"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"9,339,503,651","1,276,747,382","30,580,075,863","21,573,955,456"
12. Thu nhập khác,31,,"18,530,000",0,"48,530,000","95,305,991"
13. Chi phí khác,32,,"139,321,020","64,098,686","139,321,020","200,298,811"
14. Lợi nhuận khác(40=31-32),40,,"-120,791,020","-64,098,686","-90,791,020","-104,992,820"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"9,218,712,631","1,212,648,696","30,489,284,843","21,468,962,636"
16. Chi phí thuế TNDN hiện hành,51,,"3,370,549,757","242,529,739","7,381,024,199","4,259,877,336"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"5,848,162,874","970,118,957","23,108,260,644","17,209,085,300"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
