Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"5,954,681,425","5,071,674,215"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"7,543,263,363","6,892,248,022"
- Các khoản dự phòng,03,,"-1,417,560,699","-1,531,165,577"
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,"-5,807,030","11,036,237"
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-1,308,227,700","304,558,498"
- Chi phí lãi vay,06,,"4,453,085,850","3,836,445,289"
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"15,219,435,209","14,584,796,684"
"- Tăng, giảm các khoản phải thu",09,,"-13,234,567,698","-15,210,405,620"
"- Tăng, giảm hàng tồn kho",10,,"-25,959,014,707","23,381,431,602"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"13,131,851,569","-15,804,390,550"
"- Tăng, giảm chi phí trả trước",12,,"-2,434,446,539","895,485,158"
"- Tăng, giảm chứng khoán kinh doanh",13,,0,0
- Tiền lãi vay đã trả,14,,"-4,453,085,850","-3,836,445,289"
- Thuế thu nhập doanh nghiệp đã nộp,15,,"-10,053,781,323","-12,193,293,840"
- Tiền thu khác từ hoạt động kinh doanh,16,,0,0
- Tiền chi khác cho hoạt động kinh doanh,17,,"-3,658,243,000","-4,689,192,000"
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"-31,441,852,339","-12,872,013,855"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,0,"-301,281,866"
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,0,0
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,0,0
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,0,"-8,322,000"
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,0,0
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,0,0
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"1,308,227,701","3,520,104"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"1,308,227,701","-306,083,762"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,0,0
"2.Tiền trả lại vón góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,"124,421,863,325","82,016,642,596"
4.Tiền chi trả nợ gốc vay,34,,"-91,234,087,490","-61,576,046,374"
5.Tiền chi trả nợ gốc thuê tài chính,35,,"-5,133,827,616","-4,783,294,109"
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,"-1,230,622,780","-1,279,999,200"
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,037,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"26,823,325,439","14,377,302,913"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"-3,310,299,199","1,199,205,296"
Tiền và tương đương tiền đầu kỳ,60,,"13,834,482,743","18,599,696,437"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,"-20,036,680","19,607,710"
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"10,504,146,864","19,818,509,443"
