Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"1,423,350,336,736","1,380,226,712,388","4,109,641,206,967","3,999,713,355,322"
2. Chi phí lãi và các chi phí tương tự,02,,"908,688,786,239","838,014,403,735","2,526,499,991,405","2,396,630,946,369"
I. Thu nhập lãi thuần,03,,"514,661,550,497","542,212,308,653","1,583,141,215,562","1,603,082,408,953"
3. Thu nhập từ hoạt động dịch vụ,04,,"79,147,595,399","78,645,204,758","220,182,728,250","212,821,069,491"
4. Chi phí hoạt động dịch vụ,05,,"32,224,143,325","27,423,354,495","91,948,045,580","82,991,741,336"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"46,923,452,074","51,221,850,263","128,234,682,670","129,829,328,155"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"24,054,709,864","54,470,934,604","123,564,786,823","98,602,765,701"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,0,"117,363,754","8,383,998,106","907,500,428"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"5,548,123,410","91,361,338,449","366,316,211,124","212,313,182,435"
5. Thu nhập từ hoạt động khác,10,,"2,704,460,452","11,050,027,049","41,517,080,359","24,385,792,313"
6. Chi phí hoạt động khác,11,,"6,230,386,939","2,931,657,625","54,774,047,490","12,236,695,591"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"3,525,926,487","8,118,369,424","13,256,967,131","12,149,096,722"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"1,566,598,062","744,871,776","2,610,234,902","1,948,739,830"
VIII. Chi phí hoạt động,14,,"383,682,401,664","371,232,674,704","1,151,551,532,360","1,065,289,129,908"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"205,546,105,756","377,014,362,219","1,047,442,629,696","993,543,892,316"
X. Chi phí dự phòng rủi ro tín dụng,16,,"90,268,014,057","178,771,983,595","339,507,462,012","503,570,127,292"
XI. Tổng lợi nhuận trước thuế,17,,"115,278,091,699","198,242,378,624","707,935,167,684","489,973,765,024"
7. Chi phí thuế TNDN hiện hành,18,,"6,235,553,656","41,918,859,433","127,262,032,013","65,297,606,014"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"6,235,553,656","41,918,859,433","127,262,032,013","65,297,606,014"
XIII. Lợi nhuận sau thuế,21,,"109,042,538,043","156,323,519,191","580,673,135,671","424,676,159,010"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
