Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"472,922,659,822","865,447,602,609","1,729,037,629,403","1,901,896,760,840"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"472,922,659,822","865,447,602,609","1,729,037,629,403","1,901,896,760,840"
4. Giá vốn hàng bán,11,,"449,787,949,187","841,343,060,962","1,645,302,766,941","1,802,547,070,055"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"23,134,710,635","24,104,541,647","83,734,862,462","99,349,690,785"
6. Doanh thu hoạt động tài chính,21,,"2,879,532,426","3,414,442,106","8,020,130,092","9,631,486,547"
7. Chi phí tài chính,22,,"11,260,665,155","11,102,721,944","30,350,784,063","38,467,737,969"
- Trong đó: Chi phí lãi vay,23,,"11,260,665,155","11,102,721,944","30,350,784,063","38,417,923,539"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"251,577,325","400,686,448","1,256,502,070","1,084,976,296"
10. Chi phí quản lý doanh nghiệp,26,,"5,479,651,617","10,665,801,218","17,009,253,333","24,047,463,844"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"9,022,348,964","5,349,774,143","43,138,453,088","45,380,999,223"
12. Thu nhập khác,31,,"911,062","21,236,241","1,409,501","21,236,242"
13. Chi phí khác,32,,"14,549,392","61,977,528","101,043,513","260,620,523"
14. Lợi nhuận khác(40=31-32),40,,"-13,638,330","-40,741,287","-99,634,012","-239,384,281"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"9,008,710,634","5,309,032,856","43,038,819,076","45,141,614,942"
16. Chi phí thuế TNDN hiện hành,51,,"2,358,795,973","1,720,044,071","9,085,180,803","9,882,192,303"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"6,649,914,661","3,588,988,785","33,953,638,273","35,259,422,639"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,,,"2,266","2,000"
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
