Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"428,325,348,207","944,351,459,780","428,325,348,207","944,351,459,780"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"428,325,348,207","944,351,459,780","428,325,348,207","944,351,459,780"
4. Giá vốn hàng bán,11,,"410,679,918,725","917,704,429,794","410,679,918,725","917,704,429,794"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"17,645,429,482","26,647,029,986","17,645,429,482","26,647,029,986"
6. Doanh thu hoạt động tài chính,21,,"502,026,260","1,126,167,616","502,026,260","1,126,167,616"
7. Chi phí tài chính,22,,"6,980,055,948","7,349,050,771","6,980,055,948","7,349,050,771"
- Trong đó: Chi phí lãi vay,23,,"6,980,055,948","7,349,050,771","6,980,055,948","7,349,050,771"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"180,739,331","281,264,657","180,739,331","281,264,657"
10. Chi phí quản lý doanh nghiệp,26,,"4,501,164,356","5,434,542,277","4,501,164,356","5,434,542,277"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"6,485,496,107","14,708,339,897","6,485,496,107","14,708,339,897"
12. Thu nhập khác,31,,0,0,0,0
13. Chi phí khác,32,,0,0,0,0
14. Lợi nhuận khác(40=31-32),40,,0,0,0,0
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"6,485,496,107","14,708,339,897","6,485,496,107","14,708,339,897"
16. Chi phí thuế TNDN hiện hành,51,,"1,236,191,421","2,941,667,979","1,236,191,421","2,941,667,979"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"5,249,304,686","11,766,671,918","5,249,304,686","11,766,671,918"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,350,785
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
