Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"3,194,720,984,754","3,531,352,090,707","8,943,644,112,207","9,941,206,996,308"
2. Các khoản giảm trừ doanh thu,02,,"1,321,449,422","2,273,196,017","3,933,163,720","4,101,855,816"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"3,193,399,535,332","3,529,078,894,690","8,939,710,948,487","9,937,105,140,492"
4. Giá vốn hàng bán,11,,"2,848,063,506,913","3,209,329,498,857","7,904,210,423,964","9,136,176,087,726"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"345,336,028,419","319,749,395,833","1,035,500,524,523","800,929,052,766"
6. Doanh thu hoạt động tài chính,21,,"33,516,838,128","63,082,764,650","179,472,479,318","171,502,039,178"
7. Chi phí tài chính,22,,"38,092,712,972","52,837,104,055","131,823,425,209","168,223,103,081"
- Trong đó: Chi phí lãi vay,23,,"33,905,226,424","46,635,327,606","109,735,797,327","138,377,354,789"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,"7,564,464,721","11,922,389,158","52,748,103,258","30,057,461,406"
9. Chi phí bán hàng,25,,"191,007,387,234","146,527,042,033","487,251,076,722","374,901,599,498"
10. Chi phí quản lý doanh nghiệp,26,,"183,779,758,052","71,930,869,436","333,717,101,826","197,715,648,015"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"-26,462,526,990","123,459,534,117","314,929,503,342","261,648,202,756"
12. Thu nhập khác,31,,"874,508,486","6,662,250,470","6,408,475,502","14,482,901,235"
13. Chi phí khác,32,,"2,327,212,524","3,063,556,223","4,087,300,035","5,812,269,667"
14. Lợi nhuận khác(40=31-32),40,,"-1,452,704,038","3,598,694,247","2,321,175,467","8,670,631,568"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"-27,915,231,028","127,058,228,364","317,250,678,809","270,318,834,324"
16. Chi phí thuế TNDN hiện hành,51,,"-1,870,420,871","24,538,430,487","58,075,947,671","54,044,677,940"
17. Chi phí thuế TNDN hoãn lại,52,,"-342,912,354","-1,027,660,219","3,068,358,331","-939,888,312"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"-25,701,897,803","103,547,458,096","256,106,372,807","217,214,044,696"
19. Lợi nhuận sau thuế công ty mẹ,61,,"21,799,597,923","99,049,764,272","292,394,030,173","195,220,357,186"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"-47,501,495,726","4,497,693,824","-36,287,657,366","21,993,687,510"
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
