Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"235,707,597,380","312,978,176,690","1,036,449,158,231","1,621,025,858,895"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"235,707,597,380","312,978,176,690","1,036,449,158,231","1,621,025,858,895"
4. Giá vốn hàng bán,11,,"198,574,365,825","292,111,876,720","961,204,009,093","1,543,585,447,629"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"37,133,231,555","20,866,299,970","75,245,149,138","77,440,411,266"
6. Doanh thu hoạt động tài chính,21,,"3,108,248,409","1,705,288,005","6,217,044,441","3,285,775,787"
7. Chi phí tài chính,22,,"8,904,489,397","7,924,637,021","27,365,016,025","23,115,371,411"
- Trong đó: Chi phí lãi vay,23,,"8,904,489,397","7,924,637,021","27,315,201,595","23,115,371,411"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"256,142,441","242,237,235","684,289,848","758,289,412"
10. Chi phí quản lý doanh nghiệp,26,,"3,955,549,736","4,542,252,288","13,381,662,626","14,324,959,176"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"27,125,298,390","9,862,461,431","40,031,225,080","42,527,567,054"
12. Thu nhập khác,31,,1,0,1,"9,090,909"
13. Chi phí khác,32,,"198,494,095","813,459,542","198,642,995","838,459,542"
14. Lợi nhuận khác(40=31-32),40,,"198,494,094","813,459,542","198,642,994","829,368,633"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"26,926,804,296","9,049,001,889","39,832,582,086","41,698,198,421"
16. Chi phí thuế TNDN hiện hành,51,,"5,641,900,474","2,489,704,626","8,162,148,232","8,988,638,232"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"21,284,903,822","6,559,297,263","31,670,433,854","32,709,560,189"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
