Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"1,591,722","1,643,890","3,194,485","3,352,559"
2. Chi phí lãi và các chi phí tương tự,02,,"850,984","1,088,793","1,765,369","2,264,998"
I. Thu nhập lãi thuần,03,,"740,738","555,097","1,429,116","1,087,561"
3. Thu nhập từ hoạt động dịch vụ,04,,"143,741","84,224","252,007","156,939"
4. Chi phí hoạt động dịch vụ,05,,"59,811","43,781","113,337","89,970"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"83,930","40,443","138,670","66,969"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"327,438","91,256","431,159","234,681"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"38,344",0,"152,070",0
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"33,624","83,187","22,595","250,270"
5. Thu nhập từ hoạt động khác,10,,"103,485","23,449","159,635","66,238"
6. Chi phí hoạt động khác,11,,"18,157","12,560","24,780","18,185"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"85,328","10,889","134,855","48,053"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,0,260,0,260
VIII. Chi phí hoạt động,14,,"396,363","397,115","796,373","830,127"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"913,039","384,017","1,512,092","857,667"
X. Chi phí dự phòng rủi ro tín dụng,16,,"199,576","131,495","320,675","224,351"
XI. Tổng lợi nhuận trước thuế,17,,"713,463","252,522","1,191,417","633,316"
7. Chi phí thuế TNDN hiện hành,18,,"235,794","128,332","238,471","132,209"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"235,794","128,332","238,471","132,209"
XIII. Lợi nhuận sau thuế,21,,"477,669","124,190","952,946","501,107"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
