Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"1,708,669,895,628","1,519,987,247,508","1,708,669,895,628","1,519,987,247,508"
2. Chi phí lãi và các chi phí tương tự,02,,"1,176,205,512,866","938,589,230,876","1,176,205,512,866","938,589,230,876"
I. Thu nhập lãi thuần,03,,"532,464,382,762","581,398,016,632","532,464,382,762","581,398,016,632"
3. Thu nhập từ hoạt động dịch vụ,04,,"72,715,267,319","70,222,318,706","72,715,267,319","70,222,318,706"
4. Chi phí hoạt động dịch vụ,05,,"46,188,566,079","35,793,033,502","46,188,566,079","35,793,033,502"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"26,526,701,240","34,429,285,204","26,526,701,240","34,429,285,204"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"143,424,678,052","34,313,660,820","143,424,678,052","34,313,660,820"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,0,"3,372,800,441",0,"3,372,800,441"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"167,082,584,092","45,862,892,959","167,082,584,092","45,862,892,959"
5. Thu nhập từ hoạt động khác,10,,"42,789,453,933","24,337,544,062","42,789,453,933","24,337,544,062"
6. Chi phí hoạt động khác,11,,"5,625,537,741","2,028,493,420","5,625,537,741","2,028,493,420"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"37,163,916,192","22,309,050,642","37,163,916,192","22,309,050,642"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,0,0,0,0
VIII. Chi phí hoạt động,14,,"433,012,576,623","398,305,699,592","433,012,576,623","398,305,699,592"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"473,649,685,715","323,380,007,106","473,649,685,715","323,380,007,106"
X. Chi phí dự phòng rủi ro tín dụng,16,,"92,855,931,135","219,193,198,544","92,855,931,135","219,193,198,544"
XI. Tổng lợi nhuận trước thuế,17,,"380,793,754,580","104,186,808,562","380,793,754,580","104,186,808,562"
7. Chi phí thuế TNDN hiện hành,18,,"3,877,223,508","3,735,827,268","3,877,223,508","3,735,827,268"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"3,877,223,508","3,735,827,268","3,877,223,508","3,735,827,268"
XIII. Lợi nhuận sau thuế,21,,"376,916,531,072","100,450,981,294","376,916,531,072","100,450,981,294"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
