Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"2,700,093,000,000","2,109,715,000,000","7,897,986,000,000","5,730,323,000,000"
2. Chi phí lãi và các chi phí tương tự,02,,"2,052,366,000,000","1,129,763,000,000","5,683,339,000,000","2,946,537,000,000"
I. Thu nhập lãi thuần,03,,"647,727,000,000","979,952,000,000","2,214,647,000,000","2,783,786,000,000"
3. Thu nhập từ hoạt động dịch vụ,04,,"423,172,000,000","236,358,000,000","1,163,215,000,000","581,906,000,000"
4. Chi phí hoạt động dịch vụ,05,,"233,806,000,000","343,276,000,000","685,211,000,000","538,795,000,000"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"189,366,000,000","-106,918,000,000","478,004,000,000","43,111,000,000"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"105,334,000,000","-34,042,000,000","576,819,000,000","639,439,000,000"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"5,124,000,000","2,157,000,000","12,081,000,000","-62,832,000,000"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"-155,940,000,000","-1,773,000,000","15,829,000,000","-22,837,000,000"
5. Thu nhập từ hoạt động khác,10,,"14,587,000,000","96,484,000,000","96,208,000,000","369,884,000,000"
6. Chi phí hoạt động khác,11,,"3,447,000,000","11,640,000,000","14,466,000,000","25,975,000,000"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"11,140,000,000","84,844,000,000","81,742,000,000","343,909,000,000"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"17,592,000,000","12,085,000,000","24,195,000,000","20,399,000,000"
VIII. Chi phí hoạt động,14,,"554,982,000,000","540,891,000,000","1,644,505,000,000","1,469,475,000,000"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"265,361,000,000","395,414,000,000","1,758,812,000,000","2,275,500,000,000"
X. Chi phí dự phòng rủi ro tín dụng,16,,"235,860,000,000","309,603,000,000","1,050,589,000,000","527,720,000,000"
XI. Tổng lợi nhuận trước thuế,17,,"29,501,000,000","85,811,000,000","708,223,000,000","1,747,780,000,000"
7. Chi phí thuế TNDN hiện hành,18,,"5,972,000,000","17,225,000,000","143,402,000,000","350,447,000,000"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"5,972,000,000","17,225,000,000","143,402,000,000","350,447,000,000"
XIII. Lợi nhuận sau thuế,21,,"23,529,000,000","68,586,000,000","564,821,000,000","1,397,333,000,000"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
