Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"2,399,781,000,000","1,689,113,000,000","8,130,104,000,000","6,469,227,000,000"
2. Chi phí lãi và các chi phí tương tự,02,,"1,448,658,000,000","819,895,000,000","4,395,195,000,000","3,402,696,000,000"
I. Thu nhập lãi thuần,03,,"951,123,000,000","869,218,000,000","3,734,909,000,000","3,066,531,000,000"
3. Thu nhập từ hoạt động dịch vụ,04,,"349,911,000,000","225,247,000,000","931,817,000,000","609,108,000,000"
4. Chi phí hoạt động dịch vụ,05,,"160,980,000,000","82,677,000,000","699,775,000,000","258,836,000,000"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"188,931,000,000","142,570,000,000","232,042,000,000","350,272,000,000"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"-446,574,000,000","-51,464,000,000","192,865,000,000","412,046,000,000"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"5,425,000,000","54,521,000,000","-57,407,000,000","249,184,000,000"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"626,000,000","222,923,000,000","-22,212,000,000","202,380,000,000"
5. Thu nhập từ hoạt động khác,10,,"73,871,000,000","133,509,000,000","443,754,000,000","322,477,000,000"
6. Chi phí hoạt động khác,11,,"2,628,000,000","18,610,000,000","28,603,000,000","65,687,000,000"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"71,243,000,000","114,899,000,000","415,151,000,000","256,790,000,000"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"6,048,000,000","3,780,000,000","26,447,000,000","6,608,000,000"
VIII. Chi phí hoạt động,14,,"573,133,000,000","716,073,000,000","2,042,608,000,000","1,898,495,000,000"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"203,689,000,000","640,374,000,000","2,479,187,000,000","2,645,316,000,000"
X. Chi phí dự phòng rủi ro tín dụng,16,,"249,064,000,000","280,875,000,000","776,784,000,000","686,506,000,000"
XI. Tổng lợi nhuận trước thuế,17,,"-45,375,000,000","359,499,000,000","1,702,403,000,000","1,958,810,000,000"
7. Chi phí thuế TNDN hiện hành,18,,"-5,035,000,000","78,718,000,000","345,411,000,000","398,831,000,000"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"-5,035,000,000","78,718,000,000","345,411,000,000","398,831,000,000"
XIII. Lợi nhuận sau thuế,21,,"-40,340,000,000","280,781,000,000","1,356,992,000,000","1,559,979,000,000"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
