Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"81,354,826,791","36,034,176,178","231,231,325,889","134,739,677,207"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"81,354,826,791","36,034,176,178","231,231,325,889","134,739,677,207"
4. Giá vốn hàng bán,11,,"35,792,689,029","28,070,678,670","94,383,909,625","84,391,505,748"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"45,562,137,762","7,963,497,508","136,847,416,264","50,348,171,459"
6. Doanh thu hoạt động tài chính,21,,"206,129,796","238,798,816","294,880,914","455,701,571"
7. Chi phí tài chính,22,,"2,075,362,436","3,918,312,630","7,448,840,130","13,470,431,265"
- Trong đó: Chi phí lãi vay,23,,"2,063,937,968","3,918,312,630","7,244,040,701","13,470,385,235"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,0,0,0,0
10. Chi phí quản lý doanh nghiệp,26,,"1,145,652,997","936,748,737","3,893,143,239","3,481,274,170"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"42,547,252,125","3,347,234,957","125,800,313,809","33,852,167,595"
12. Thu nhập khác,31,,0,0,"409,090,909",0
13. Chi phí khác,32,,"119,775,011",0,"134,151,265","3,411,962"
14. Lợi nhuận khác(40=31-32),40,,"-119,775,011",0,"274,939,644","-3,411,962"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"42,427,477,114","3,347,234,957","126,075,253,453","33,848,755,633"
16. Chi phí thuế TNDN hiện hành,51,,"2,485,528,977","418,595,290","8,053,166,899","2,357,382,845"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"39,941,948,137","2,928,639,667","118,022,086,554","31,491,372,788"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,975,75,"2,882",807
22. Lãi suy giảm trên cổ phiếu (*),71,,975,75,"2,882",807
