Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"1,337,111,083,954","1,257,208,617,656","1,337,111,083,954","1,257,208,617,656"
2. Chi phí lãi và các chi phí tương tự,02,,"796,669,577,087","759,827,951,127","796,669,577,087","759,827,951,127"
I. Thu nhập lãi thuần,03,,"540,441,506,867","497,380,666,529","540,441,506,867","497,380,666,529"
3. Thu nhập từ hoạt động dịch vụ,04,,"55,556,174,331","45,338,102,613","55,556,174,331","45,338,102,613"
4. Chi phí hoạt động dịch vụ,05,,"25,727,796,058","27,028,680,286","25,727,796,058","27,028,680,286"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"35,397,391,217","24,552,208,219","35,397,391,217","24,552,208,219"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"68,891,980,218","15,532,270,699","68,891,980,218","15,532,270,699"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"8,383,998,106","257,112,240","8,383,998,106","257,112,240"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"251,739,158,722","65,701,551,275","251,739,158,722","65,701,551,275"
5. Thu nhập từ hoạt động khác,10,,"34,074,665,295","4,035,029,325","34,074,665,295","4,035,029,325"
6. Chi phí hoạt động khác,11,,"39,698,958,093","1,877,684,003","39,698,958,093","1,877,684,003"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"5,624,292,798","2,157,345,322","5,624,292,798","2,157,345,322"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"316,081,481","113,444,821","316,081,481","113,444,821"
VIII. Chi phí hoạt động,14,,"376,799,322,620","325,538,312,200","376,799,322,620","325,538,312,200"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"532,795,440,137","289,580,589,291","532,795,440,137","289,580,589,291"
X. Chi phí dự phòng rủi ro tín dụng,16,,"149,059,804,159","186,162,677,963","149,059,804,159","186,162,677,963"
XI. Tổng lợi nhuận trước thuế,17,,"383,735,635,978","103,417,911,328","383,735,635,978","103,417,911,328"
7. Chi phí thuế TNDN hiện hành,18,,"3,737,984,702","2,343,328,339","3,737,984,702","2,343,328,339"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"3,737,984,702","2,343,328,339","3,737,984,702","2,343,328,339"
XIII. Lợi nhuận sau thuế,21,,"379,997,651,276","101,074,582,989","379,997,651,276","101,074,582,989"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
