Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"209,671,425,363","194,474,009,172","527,895,013,884","510,498,968,367"
2. Các khoản giảm trừ doanh thu,02,,"2,779,544,812","4,088,541,644","11,477,422,276","4,138,296,886"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"206,891,880,551","190,385,467,528","516,417,591,608","506,360,671,481"
4. Giá vốn hàng bán,11,,"128,350,988,348","115,001,079,282","338,323,651,972","305,550,107,384"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"78,540,892,203","75,384,388,246","178,093,939,636","200,810,564,097"
6. Doanh thu hoạt động tài chính,21,,"184,384,866","38,722,189","757,131,961","897,638,668"
7. Chi phí tài chính,22,,"4,252,831,292","2,462,323,620","17,408,298,987","10,340,899,785"
- Trong đó: Chi phí lãi vay,23,,"3,939,464,714","2,434,803,748","16,675,099,240","10,059,223,993"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"16,362,443,142","5,709,973,322","68,213,781,389","59,206,707,757"
10. Chi phí quản lý doanh nghiệp,26,,"14,298,485,665","9,886,181,193","47,158,396,847","45,482,606,795"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"43,811,516,970","57,364,632,300","46,070,594,374","86,677,988,428"
12. Thu nhập khác,31,,"1,906,775,205","160,395,772","17,663,819,385","756,113,665"
13. Chi phí khác,32,,"2,226,928","3,634,893,447","2,704,772","3,634,984,874"
14. Lợi nhuận khác(40=31-32),40,,"1,904,548,277","-3,474,497,675","17,661,114,613","-2,878,871,209"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"45,716,065,247","53,890,134,625","63,731,708,987","83,799,117,219"
16. Chi phí thuế TNDN hiện hành,51,,"7,790,535,244","6,473,838,415","12,862,915,376","17,396,021,204"
17. Chi phí thuế TNDN hoãn lại,52,,"-1,276,140,049","3,130,904,879","-1,516,338,632","-935,066,273"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"39,201,670,052","44,285,391,331","52,385,132,243","67,338,162,288"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
