Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"10,960,545,206","16,366,294,668"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"5,076,762,281","3,945,162,084"
- Các khoản dự phòng,03,,"-666,176,769","-93,596,800"
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,"-76,390,877",0
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-116,341,158","-471,139,051"
- Chi phí lãi vay,06,,"1,916,899,685","886,206,440"
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"17,095,298,368","20,632,927,341"
"- Tăng, giảm các khoản phải thu",09,,"16,342,427,121","-57,599,602,657"
"- Tăng, giảm hàng tồn kho",10,,"-37,164,756,306","-28,299,277,220"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"-35,920,278,839","-38,213,851,527"
"- Tăng, giảm chi phí trả trước",12,,"27,967,276,043","1,444,616,184"
"- Tăng, giảm chứng khoán kinh doanh",13,,"7,316,466,191",
- Tiền lãi vay đã trả,14,,"-1,916,899,685","-896,725,762"
- Thuế thu nhập doanh nghiệp đã nộp,15,,"-4,534,517,851","-8,348,011,941"
- Tiền thu khác từ hoạt động kinh doanh,16,,"23,592,370,815","108,477,418,591"
- Tiền chi khác cho hoạt động kinh doanh,17,,"-30,919,586,323","-90,681,216,190"
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"-18,142,200,466","-93,483,723,181"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-818,174,253",0
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,"124,545,454","25,227,275"
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,0,0
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,,0
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,,0
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,,0
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"113,116,161","646,987,087"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"-580,512,638","672,214,362"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,0,0
"2.Tiền trả lại vón góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,"68,140,273,667","29,269,142,000"
4.Tiền chi trả nợ gốc vay,34,,"-46,519,773,208","-30,257,481,674"
5.Tiền chi trả nợ gốc thuê tài chính,35,,"-946,397,206","-1,107,085,008"
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,"-16,377,875,000",0
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,037,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"4,296,228,253","-2,095,424,682"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"-14,426,484,851","-94,906,933,501"
Tiền và tương đương tiền đầu kỳ,60,,"57,231,401,561","153,552,547,226"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,"25,564,897",0
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"42,830,481,607","58,645,613,725"
