Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"319,624,155,430","200,989,093,073","319,624,155,430","200,989,093,073"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"319,624,155,430","200,989,093,073","319,624,155,430","200,989,093,073"
4. Giá vốn hàng bán,11,,"306,362,584,719","179,585,113,561","306,362,584,719","179,585,113,561"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"13,261,570,711","21,403,979,512","13,261,570,711","21,403,979,512"
6. Doanh thu hoạt động tài chính,21,,"874,358,951","2,267,243,116","874,358,951","2,267,243,116"
7. Chi phí tài chính,22,,"7,232,598,740","6,000,902,661","7,232,598,740","6,000,902,661"
- Trong đó: Chi phí lãi vay,23,,"7,232,598,740","6,000,902,661","7,232,598,740","6,000,902,661"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"84,384,811","104,949,799","84,384,811","104,949,799"
10. Chi phí quản lý doanh nghiệp,26,,"5,095,986,515","5,672,612,534","5,095,986,515","5,672,612,534"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"1,722,959,596","11,892,757,634","1,722,959,596","11,892,757,634"
12. Thu nhập khác,31,,"1,544",0,"1,544",0
13. Chi phí khác,32,,"146,055,148",0,"146,055,148",0
14. Lợi nhuận khác(40=31-32),40,,"-146,053,604",0,"-146,053,604",0
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"1,576,905,992","11,892,757,634","1,576,905,992","11,892,757,634"
16. Chi phí thuế TNDN hiện hành,51,,"228,981,198","2,378,551,527","228,981,198","2,378,551,527"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"1,347,924,794","9,514,206,107","1,347,924,794","9,514,206,107"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
