Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"56,406,281,299","88,552,892,319"
I. Tiền và các khoản tương đương tiền,110,,"8,579,770,045","52,583,695,620"
1. Tiền,111,,"8,579,770,045","52,583,695,620"
2. Các khoản tương đương tiền,112,,0,0
II. Các khoản đầu tư tài chính ngắn hạn,120,,0,0
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,0,0
III. Các khoản phải thu ngắn hạn,130,,"44,303,039,675","32,169,664,860"
1. Phải thu ngắn hạn của khách hàng,131,,"42,592,956,458","30,219,512,415"
2. Trả trước cho người bán ngắn hạn,132,,"396,537,500","898,664,200"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,0,0
6. Phải thu ngắn hạn khác,136,,"1,313,545,717","1,051,488,245"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,0,0
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"1,719,339,340","3,723,364,205"
1. Hàng tồn kho,141,,"1,719,339,340","3,723,364,205"
2. Dự phòng giảm giá hàng tồn kho,149,,0,0
V.Tài sản ngắn hạn khác,150,,"1,804,132,239","76,167,634"
1. Chi phí trả trước ngắn hạn,151,,"1,600,434,112","76,167,634"
2. Thuế GTGT được khấu trừ,152,,"203,698,127",
3. Thuế và các khoản khác phải thu Nhà nước,153,,0,0
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"906,734,263,743","935,148,257,653"
I. Các khoản phải thu dài hạn,210,,"10,000,000","10,000,000"
1. Phải thu dài hạn của khách hàng,211,,0,0
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,0,0
6. Phải thu dài hạn khác,216,,"10,000,000","10,000,000"
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"892,740,802,630","927,664,715,386"
1. Tài sản cố định hữu hình,221,,"892,740,802,630","927,664,715,386"
- Nguyên giá,222,,"1,294,046,595,684","1,293,719,795,684"
- Giá trị hao mòn lũy kế,223,,"-401,305,793,054","-366,055,080,298"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,0,0
- Nguyên giá,228,,0,0
- Giá trị hao mòn lũy kế,229,,0,0
III. Bất động sản đầu tư,230,,0,0
- Nguyên giá,231,,0,0
- Giá trị hao mòn lũy kế,232,,0,0
IV. Tài sản dở dang dài hạn,240,,"3,034,170,605",0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"3,034,170,605",
V. Đầu tư tài chính dài hạn,250,,0,0
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,0,0
3. Đầu tư góp vốn vào đơn vị khác,253,,0,0
4. Dự phòng đầu tư tài chính dài hạn,254,,0,0
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,0,0
VI. Tài sản dài hạn khác,260,,"10,949,290,508","7,473,542,267"
1. Chi phí trả trước dài hạn,261,,"10,949,290,508","3,398,443,766"
2. Tài sản thuế thu nhập hoãn lại,262,,0,0
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,,"4,075,098,501"
4. Tài sản dài hạn khác,268,,0,0
5. Lợi thế thương mại,269,,0,0
TỔNG CỘNG TÀI SẢN,270,,"963,140,545,042","1,023,701,149,972"
NGUỒN VỐN,.,,0,0
C. NỢ PHẢI TRẢ,300,,"485,421,416,698","554,024,039,526"
I. Nợ ngắn hạn,310,,"141,160,388,765","202,926,329,730"
1. Phải trả người bán ngắn hạn,311,,"5,390,700,228","8,906,269,849"
2. Người mua trả tiền trước ngắn hạn,312,,0,0
3. Thuế và các khoản phải nộp nhà nước,313,,"11,588,394,359","11,128,029,956"
4. Phải trả người lao động,314,,"2,456,346,928","4,852,726,203"
5. Chi phí phải trả ngắn hạn,315,,"970,494,722","1,609,099,718"
6. Phải trả nội bộ ngắn hạn,316,,0,0
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,317,,0,0
8. Doanh thu chưa thực hiện ngắn hạn,318,,0,0
9. Phải trả ngắn hạn khác,319,,"11,929,292,838","17,864,531,305"
10. Vay và nợ thuê tài chính ngắn hạn,320,,"106,196,995,133","156,767,508,142"
11. Dự phòng phải trả ngắn hạn,321,,0,0
12. Quỹ khen thưởng phúc lợi,322,,"2,628,164,557","1,798,164,557"
13. Quỹ bình ổn giá,323,,0,0
14. Giao dịch mua bán lại trái phiếu Chính phủ,324,,0,0
II. Nợ dài hạn,330,,"344,261,027,933","351,097,709,796"
1. Phải trả người bán dài hạn,331,,0,0
2. Người mua trả tiền trước dài hạn,332,,0,0
3. Chi phí phải trả dài hạn,333,,0,0
4. Phải trả nội bộ về vốn kinh doanh,334,,0,0
5. Phải trả nội bộ dài hạn,335,,0,0
6. Doanh thu chưa thực hiện dài hạn,336,,0,0
7. Phải trả dài hạn khác,337,,0,0
8. Vay và nợ thuê tài chính dài hạn,338,,"344,261,027,933","351,097,709,796"
9. Trái phiếu chuyển đổi,339,,0,0
10. Cổ phiếu ưu đãi,340,,0,0
11. Thuế thu nhập hoãn lại phải trả,341,,0,0
12. Dự phòng phải trả dài hạn,342,,0,0
13. Quỹ phát triển khoa học và công nghệ,343,,0,0
D.VỐN CHỦ SỞ HỮU,400,,"477,719,128,344","469,677,110,446"
