Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"1,406,631,093,655","1,160,456,092,287","5,406,344,448,977","4,435,658,106,102"
2. Chi phí lãi và các chi phí tương tự,02,,"811,717,324,294","687,422,874,682","3,208,348,270,663","2,663,062,051,696"
I. Thu nhập lãi thuần,03,,"594,913,769,361","473,033,217,605","2,197,996,178,314","1,772,596,054,406"
3. Thu nhập từ hoạt động dịch vụ,04,,"88,449,004,294","73,629,492,213","301,270,073,785","228,643,793,668"
4. Chi phí hoạt động dịch vụ,05,,"31,958,983,393","25,817,985,705","114,950,724,729","94,064,328,140"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"56,490,020,901","47,811,506,508","186,319,349,056","134,579,465,528"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"5,283,165,696","56,791,262,430","103,885,931,397","113,012,131,052"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"1,123,907,167","199,486,061","2,031,407,595","2,120,757,845"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"10,947,956,487","63,115,619,011","223,261,138,922","165,162,384,011"
5. Thu nhập từ hoạt động khác,10,,"12,512,224,300","203,709,348,265","36,898,016,613","262,588,629,519"
6. Chi phí hoạt động khác,11,,"1,225,079,585","153,908,189,567","13,461,775,176","198,881,477,364"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"11,287,144,715","49,801,158,698","23,436,241,437","63,707,152,155"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"10,430,743,302","3,198,547,006","12,379,483,132","10,049,767,970"
VIII. Chi phí hoạt động,14,,"532,469,108,750","451,883,533,777","1,597,758,238,658","1,331,677,344,612"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"158,007,598,879","235,670,169,530","1,151,551,491,195","929,550,368,355"
X. Chi phí dự phòng rủi ro tín dụng,16,,"24,957,018,840","160,392,653,590","478,613,108,452","624,618,786,632"
XI. Tổng lợi nhuận trước thuế,17,,"182,964,617,719","75,277,515,940","672,938,382,743","304,931,581,723"
7. Chi phí thuế TNDN hiện hành,18,,"42,446,322,580","17,047,442,009","107,743,928,594","46,972,065,490"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"42,446,322,580","17,047,442,009","107,743,928,594","46,972,065,490"
XIII. Lợi nhuận sau thuế,21,,"140,518,295,139","58,230,073,931","565,194,454,149","257,959,516,233"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
