Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"175,342,281,176","166,175,160,081",0,0
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"175,342,281,176","166,175,160,081",0,0
4. Giá vốn hàng bán,11,,"158,778,874,824","157,349,008,473",0,0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"16,563,406,352","8,826,151,608",0,0
6. Doanh thu hoạt động tài chính,21,,"2,409,890,655","4,662,166,575",0,0
7. Chi phí tài chính,22,,"1,173,777,587","4,931,507",0,0
- Trong đó: Chi phí lãi vay,23,,"1,173,777,587","4,931,507",0,0
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"119,975,000","108,359,000",0,0
10. Chi phí quản lý doanh nghiệp,26,,"12,344,604,684","12,053,195,363",0,0
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"5,334,939,736","1,321,832,313",0,0
12. Thu nhập khác,31,,"1,503,004,704","72,172,894,508",0,0
13. Chi phí khác,32,,"3,533,179,313","53,496,692,376",0,0
14. Lợi nhuận khác(40=31-32),40,,"-2,030,174,609","18,676,202,132",0,0
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"3,304,765,127","19,998,034,445",0,0
16. Chi phí thuế TNDN hiện hành,51,,"662,351,901","3,999,606,889",0,0
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"2,642,413,226","15,998,427,556",0,0
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,32,197,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,32,197,0,0
