Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"5,568,005,961,121","5,658,759,199,548"
I. Tiền và các khoản tương đương tiền,110,,"1,367,496,215,370","1,642,978,052,440"
1. Tiền,111,,"835,167,070,334","1,228,628,689,780"
2. Các khoản tương đương tiền,112,,"532,329,145,036","414,349,362,660"
II. Các khoản đầu tư tài chính ngắn hạn,120,,"1,506,625,000,000","448,656,000,000"
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,"1,506,625,000,000","448,656,000,000"
III. Các khoản phải thu ngắn hạn,130,,"1,380,422,359,821","1,572,889,266,273"
1. Phải thu ngắn hạn của khách hàng,131,,"876,879,053,312","1,020,327,735,573"
2. Trả trước cho người bán ngắn hạn,132,,"329,637,197,645","248,850,786,806"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,"59,897,289,636","176,995,600,000"
6. Phải thu ngắn hạn khác,136,,"124,992,697,318","139,270,972,657"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,"-10,983,878,090","-12,555,828,763"
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"1,091,084,296,669","1,790,091,357,848"
1. Hàng tồn kho,141,,"1,113,964,718,819","1,861,071,739,241"
2. Dự phòng giảm giá hàng tồn kho,149,,"-22,880,422,150","-70,980,381,393"
V.Tài sản ngắn hạn khác,150,,"222,378,089,261","204,144,522,987"
1. Chi phí trả trước ngắn hạn,151,,"18,330,891,795","10,079,638,639"
2. Thuế GTGT được khấu trừ,152,,"200,890,147,667","183,967,466,895"
3. Thuế và các khoản khác phải thu Nhà nước,153,,"3,157,049,799","10,097,417,453"
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"5,663,803,810,742","5,137,073,482,164"
I. Các khoản phải thu dài hạn,210,,"133,412,789,470","66,843,405,856"
1. Phải thu dài hạn của khách hàng,211,,0,"50,167,619,216"
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,"111,910,000,000","940,160,000"
6. Phải thu dài hạn khác,216,,"21,502,789,470","15,735,626,640"
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"2,062,651,076,560","2,077,430,539,271"
1. Tài sản cố định hữu hình,221,,"1,969,854,479,292","2,000,004,299,809"
- Nguyên giá,222,,"3,797,270,934,027","3,706,995,504,215"
- Giá trị hao mòn lũy kế,223,,"-1,827,416,454,735","-1,706,991,204,406"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,"92,796,597,268","77,426,239,462"
- Nguyên giá,228,,"116,906,006,506","99,816,162,970"
- Giá trị hao mòn lũy kế,229,,"-24,109,409,238","-22,389,923,508"
III. Bất động sản đầu tư,230,,"477,372,811,811","497,283,341,861"
- Nguyên giá,231,,"599,918,829,247","599,918,829,247"
- Giá trị hao mòn lũy kế,232,,"-122,546,017,436","-102,635,487,386"
IV. Tài sản dở dang dài hạn,240,,"792,817,233,485","693,446,604,066"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"792,817,233,485","693,446,604,066"
V. Đầu tư tài chính dài hạn,250,,"1,306,032,542,794","1,493,973,537,488"
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,"1,306,032,542,794","1,463,973,537,488"
3. Đầu tư góp vốn vào đơn vị khác,253,,0,0
4. Dự phòng đầu tư tài chính dài hạn,254,,0,0
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,0,"30,000,000,000"
VI. Tài sản dài hạn khác,260,,"891,517,356,622","308,096,053,622"
1. Chi phí trả trước dài hạn,261,,"825,469,351,749","270,203,822,136"
2. Tài sản thuế thu nhập hoãn lại,262,,"5,334,868,583","5,422,640,490"
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,0,0
4. Tài sản dài hạn khác,268,,0,0
5. Lợi thế thương mại,269,,"60,713,136,290","32,469,590,996"
TỔNG CỘNG TÀI SẢN,270,,"11,231,809,771,863","10,795,832,681,712"
NGUỒN VỐN,.,,0,0
C. NỢ PHẢI TRẢ,300,,"4,886,613,613,800","4,624,647,264,247"
I. Nợ ngắn hạn,310,,"3,597,293,230,709","3,206,482,597,038"
1. Phải trả người bán ngắn hạn,311,,"678,533,892,061","754,557,899,880"
2. Người mua trả tiền trước ngắn hạn,312,,"267,400,581,510","146,454,658,944"
3. Thuế và các khoản phải nộp nhà nước,313,,"27,462,078,417","5,234,935,235"
4. Phải trả người lao động,314,,"30,405,623,713","49,919,877,822"
