Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"4,616,083,413,219","3,269,796,291,844","8,643,937,208,694","5,554,170,049,205"
2. Các khoản giảm trừ doanh thu,02,,"3,873,387,481","5,050,435,836","4,042,784,489","5,806,885,101"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"4,612,210,025,738","3,264,745,856,008","8,639,894,424,205","5,548,363,164,104"
4. Giá vốn hàng bán,11,,"4,269,180,045,101","2,900,720,665,515","7,903,188,674,652","4,945,240,837,967"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"343,029,980,637","364,025,190,493","736,705,749,553","603,122,326,137"
6. Doanh thu hoạt động tài chính,21,,"62,151,890,682","50,031,313,543","93,777,033,912","95,569,109,009"
7. Chi phí tài chính,22,,"59,187,504,578","54,678,764,618","110,086,790,725","97,427,746,971"
- Trong đó: Chi phí lãi vay,23,,"35,891,150,019","44,492,122,484","75,756,440,960","82,261,165,210"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,"8,438,343,001","3,161,056,598","24,756,967,810","7,080,345,083"
9. Chi phí bán hàng,25,,"178,910,187,534","184,330,649,064","392,595,794,497","286,770,716,527"
10. Chi phí quản lý doanh nghiệp,26,,"60,039,573,317","51,778,894,990","114,892,553,659","89,936,686,381"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"115,482,948,891","126,429,251,962","237,664,612,394","231,636,630,350"
12. Thu nhập khác,31,,"2,149,643,923","2,821,164,461","3,158,104,503","4,067,353,005"
13. Chi phí khác,32,,"3,926,631,782","12,019,917,023","4,200,382,134","12,417,987,911"
14. Lợi nhuận khác(40=31-32),40,,"-1,776,987,859","-9,198,752,562","-1,042,277,631","-8,350,634,906"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"113,705,961,032","117,230,499,400","236,622,334,763","223,285,995,444"
16. Chi phí thuế TNDN hiện hành,51,,"23,112,399,121","20,006,729,975","49,954,854,035","34,077,193,543"
17. Chi phí thuế TNDN hoãn lại,52,,"-1,811,205,117","1,226,136,212","-2,225,213,446","3,692,716,376"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"92,404,767,028","95,997,633,213","188,892,694,174","185,516,085,525"
19. Lợi nhuận sau thuế công ty mẹ,61,,"84,622,586,641","86,326,563,080","172,708,630,279","161,468,382,571"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"7,782,180,387","9,671,070,133","16,184,063,895","24,047,702,954"
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
