Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"940,066,668,598","1,002,171,137,268",,
2. Các khoản giảm trừ doanh thu,02,,0,0,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"940,066,668,598","1,002,171,137,268",,
4. Giá vốn hàng bán,11,,"895,316,470,627","961,678,706,297",,
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"44,750,197,971","40,492,430,971",,
6. Doanh thu hoạt động tài chính,21,,"6,639,089,780","3,637,874,353",,
7. Chi phí tài chính,22,,"19,245,266,677","14,392,174,752",,
- Trong đó: Chi phí lãi vay,23,,"19,245,266,677","14,264,138,800",,
"8. Phần Lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,,
9. Chi phí bán hàng,25,,"744,685,565","581,906,162",,
10. Chi phí quản lý doanh nghiệp,26,,"10,158,763,297","8,859,016,336",,
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"21,240,572,212","20,297,208,074",,
12. Thu nhập khác,31,,"30,000,000","95,305,991",,
13. Chi phí khác,32,,0,"136,200,125",,
14. Lợi nhuận khác(40=31-32),40,,"30,000,000","-40,894,134",,
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"21,270,572,212","20,256,313,940",,
16. Chi phí thuế TNDN hiện hành,51,,"4,010,474,442","4,017,347,597",,
17. Chi phí thuế TNDN hoãn lại,52,,0,0,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"17,260,097,770","16,238,966,343",,
19. Lợi nhuận sau thuế của công ty mẹ,61,,0,0,,
20.Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,,
21. Lãi cơ bản trên cổ phiếu(*),70,,"1,152","1,084",,
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,,
