Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"91,671,125,023","129,133,163,204","91,671,125,023","129,133,163,204"
2. Các khoản giảm trừ doanh thu,02,,"2,834,460,984","7,010,239,908","2,834,460,984","7,010,239,908"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"88,836,664,039","122,122,923,296","88,836,664,039","122,122,923,296"
4. Giá vốn hàng bán,11,,"68,889,521,284","81,279,592,720","68,889,521,284","81,279,592,720"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"19,947,142,755","40,843,330,576","19,947,142,755","40,843,330,576"
6. Doanh thu hoạt động tài chính,21,,"460,367,926","198,454,659","460,367,926","198,454,659"
7. Chi phí tài chính,22,,"4,963,517,790","4,734,288,841","4,963,517,790","4,734,288,841"
- Trong đó: Chi phí lãi vay,23,,"4,689,774,433","4,453,085,850","4,689,774,433","4,453,085,850"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"15,517,239,633","20,231,271,085","15,517,239,633","20,231,271,085"
10. Chi phí quản lý doanh nghiệp,26,,"10,621,518,828","10,128,021,070","10,621,518,828","10,128,021,070"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"-10,694,765,570","5,948,204,239","-10,694,765,570","5,948,204,239"
12. Thu nhập khác,31,,"6,448,868","6,477,187","6,448,868","6,477,187"
13. Chi phí khác,32,,"16,081",0,"16,081",0
14. Lợi nhuận khác(40=31-32),40,,"6,432,787","6,477,187","6,432,787","6,477,187"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"-10,688,332,783","5,954,681,426","-10,688,332,783","5,954,681,426"
16. Chi phí thuế TNDN hiện hành,51,,"66,727,569","1,802,994,201","66,727,569","1,802,994,201"
17. Chi phí thuế TNDN hoãn lại,52,,"-258,844,223","-527,819,344","-258,844,223","-527,819,344"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"-10,496,216,129","4,679,506,569","-10,496,216,129","4,679,506,569"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
