Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"91,085,121,634","74,726,400,560","161,822,228,301","148,872,594,964"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"91,085,121,634","74,726,400,560","161,822,228,301","148,872,594,964"
4. Giá vốn hàng bán,11,,"34,470,601,833","29,918,240,139","65,374,333,553","58,425,409,156"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"56,614,519,801","44,808,160,421","96,447,894,748","90,447,185,808"
6. Doanh thu hoạt động tài chính,21,,"235,662,146","245,986,704","256,480,307","275,352,611"
7. Chi phí tài chính,22,,"10,957,671,244","12,231,430,814","21,907,066,194","24,772,956,611"
- Trong đó: Chi phí lãi vay,23,,"10,214,415,136","12,231,430,814","20,789,864,929","24,770,527,611"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,0,0,0,0
10. Chi phí quản lý doanh nghiệp,26,,"1,727,073,920","11,876,150,566","3,600,120,840","12,807,989,389"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"44,165,436,783","20,946,565,745","71,197,188,021","53,141,592,419"
12. Thu nhập khác,31,,,,,"263,636,364"
13. Chi phí khác,32,,"1,506,301","1,686,948","1,825,212","2,428,228"
14. Lợi nhuận khác(40=31-32),40,,"-1,506,301","-1,686,948","-1,825,212","261,208,136"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"44,163,930,482","20,944,878,797","71,195,362,809","53,402,800,555"
16. Chi phí thuế TNDN hiện hành,51,,"2,269,099,469","1,001,215,174","3,644,102,261","2,707,796,105"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"41,894,831,013","19,943,663,623","67,551,260,548","50,695,004,450"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
