Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"286,390,452,375","348,350,292,154","286,390,452,375","348,350,292,154"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"286,390,452,375","348,350,292,154","286,390,452,375","348,350,292,154"
4. Giá vốn hàng bán,11,,"267,531,064,942","334,079,638,745","267,531,064,942","334,079,638,745"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"18,859,387,433","14,270,653,409","18,859,387,433","14,270,653,409"
6. Doanh thu hoạt động tài chính,21,,"4,506,853,255","1,886,955,854","4,506,853,255","1,886,955,854"
7. Chi phí tài chính,22,,"8,227,524,831","4,932,209,919","8,227,524,831","4,932,209,919"
- Trong đó: Chi phí lãi vay,23,,"8,227,524,831","4,932,209,919","8,227,524,831","4,932,209,919"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"278,097,140","152,382,760","278,097,140","152,382,760"
10. Chi phí quản lý doanh nghiệp,26,,"4,977,136,466","4,399,714,226","4,977,136,466","4,399,714,226"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"9,883,482,251","6,673,302,358","9,883,482,251","6,673,302,358"
12. Thu nhập khác,31,,0,"504,048",0,"504,048"
13. Chi phí khác,32,,0,0,0,0
14. Lợi nhuận khác(40=31-32),40,,0,"504,048",0,"504,048"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"9,883,482,251","6,673,806,406","9,883,482,251","6,673,806,406"
16. Chi phí thuế TNDN hiện hành,51,,"1,976,696,450","1,152,031,281","1,976,696,450","1,152,031,281"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"7,906,785,801","5,521,775,125","7,906,785,801","5,521,775,125"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
