Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"410,934,109,457","428,325,348,207","410,934,109,457","428,325,348,207"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"410,934,109,457","428,325,348,207","410,934,109,457","428,325,348,207"
4. Giá vốn hàng bán,11,,"390,155,676,252","410,679,918,725","390,155,676,252","410,679,918,725"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"20,778,433,205","17,645,429,482","20,778,433,205","17,645,429,482"
6. Doanh thu hoạt động tài chính,21,,"1,224,274,065","502,026,260","1,224,274,065","502,026,260"
7. Chi phí tài chính,22,,"7,598,778,000","6,980,055,948","7,598,778,000","6,980,055,948"
- Trong đó: Chi phí lãi vay,23,,"7,598,778,000","6,980,055,948","7,598,778,000","6,980,055,948"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"387,199,161","180,739,331","387,199,161","180,739,331"
10. Chi phí quản lý doanh nghiệp,26,,"4,201,799,235","4,501,164,356","4,201,799,235","4,501,164,356"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"9,814,930,874","6,485,496,107","9,814,930,874","6,485,496,107"
12. Thu nhập khác,31,,"498,439",0,"498,439",0
13. Chi phí khác,32,,0,0,0,0
14. Lợi nhuận khác(40=31-32),40,,"498,439",0,"498,439",0
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"9,815,429,313","6,485,496,107","9,815,429,313","6,485,496,107"
16. Chi phí thuế TNDN hiện hành,51,,"1,963,085,863","1,236,191,421","1,963,085,863","1,236,191,421"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"7,852,343,450","5,249,304,686","7,852,343,450","5,249,304,686"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
