Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
A.TÀI SẢN,,,,
"I.Tiền mặt, vàng bạc, đá quý",110,,"561,657","579,345"
II.Tiền gửi tại Ngân hàng Nhà nước,120,,"3,959,896","996,258"
III. Tiền gửi và cho vay các tổ chức tín dụng khác,130,,"20,867,003","28,459,280"
1.Tiền gửi tại các tổ chức tín dụng khác,131,,"15,968,621","24,886,890"
2.Cho vay các tổ chức tín dụng khác,132,,"4,898,382","3,572,390"
3.Dự phòng rủi ro cho vay các tổ chức tín dụng khác,139,,0,0
IV.Chứng khoán kinh doanh,140,,"1,561,128","2,001,253"
1.Chứng khoán kinh doanh,141,,"1,561,128","2,001,459"
2.Dự phòng giảm giá chứng khoán kinh doanh,149,,0,-206
V.Các công cụ tài chính phái sinh và các tài sản tài chính khác,150,,"196,853",0
VI.Cho vay khách hàng,160,,"65,781,404","62,588,033"
1.Cho vay khách hàng,161,,"66,664,887","63,293,151"
2.Dự phòng rủi ro cho vay khách hàng,169,,"-883,483","-705,118"
VII. Hoạt động mua nợ,180,,"152,085","152,085"
1. Mua nợ,181,,"153,234","153,234"
2. Dự phòng rủi ro hoạt động mua nợ,189,,"-1,149","-1,149"
VIII.Chứng khoán đầu tư,170,,"16,290,228","16,685,823"
1.Chứng khoán đầu tư sẵn sàng để bán,171,,"14,245,968","15,012,610"
2.Chứng khoán đầu tư giữ đến ngày đáo hạn,172,,"2,575,516","1,970,387"
3.Dự phòng giảm giá chứng khoán đầu tư,179,,"-531,256","-297,174"
IX.Góp vốn đầu tư dài hạn,210,,"154,219","166,324"
1.Đầu tư vào công ty con,211,,0,0
2.Vốn góp liên doanh,212,,0,0
3.Đầu tư vào công ty liên kết,213,,0,0
4.Đầu tư dài hạn khác,214,,"170,075","182,978"
5.Dự phòng giảm giá đầu tư dài hạn,219,,"-15,856","-16,654"
X.Tài sản cố định,220,,"922,390","955,727"
1.Tài sản cố định hữu hình,221,,"562,478","578,998"
a.Nguyên giá tài sản cố định,222,,"1,162,366","1,140,762"
b.Hao mòn tài sản cố định,223,,"-599,888","-561,764"
2.Tài sản cố định thuê tài chính,224,,0,0
a.Nguyên giá tài sản cố định,225,,0,0
b.Hao mòn tài sản cố định,226,,0,0
3.Tài sản cố định vô hình,227,,"359,912","376,729"
a.Nguyên giá tài sản cố định,228,,"629,956","624,943"
b.Hao mòn tài sản cố định,229,,"-270,044","-248,214"
