Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"4,217,517,644,910","2,142,716,548,893"
I. Tiền và các khoản tương đương tiền,110,,"655,415,995,968","509,577,636,533"
1. Tiền,111,,"375,694,890,078","120,809,634,969"
2. Các khoản tương đương tiền,112,,"279,721,105,890","388,768,001,564"
II. Các khoản đầu tư tài chính ngắn hạn,120,,"436,539,699,602","50,000,000,000"
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,"436,539,699,602","50,000,000,000"
III. Các khoản phải thu ngắn hạn,130,,"1,374,378,419,590","961,381,022,420"
1. Phải thu ngắn hạn của khách hàng,131,,"713,908,127,831","417,516,053,153"
2. Trả trước cho người bán ngắn hạn,132,,"330,077,646,355","325,870,456,358"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,"201,790,309,669","129,729,000,000"
6. Phải thu ngắn hạn khác,136,,"128,602,335,735","88,265,512,909"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,0,0
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"1,632,012,045,354","536,681,725,193"
1. Hàng tồn kho,141,,"1,632,012,045,354","536,681,725,193"
2. Dự phòng giảm giá hàng tồn kho,149,,0,0
V.Tài sản ngắn hạn khác,150,,"119,171,484,396","85,076,164,747"
1. Chi phí trả trước ngắn hạn,151,,"23,687,969,453","18,897,599,281"
2. Thuế GTGT được khấu trừ,152,,"95,471,158,312","65,917,582,112"
3. Thuế và các khoản khác phải thu Nhà nước,153,,"12,356,631","260,983,354"
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"2,467,927,438,122","2,433,440,579,906"
I. Các khoản phải thu dài hạn,210,,"86,800,000",0
1. Phải thu dài hạn của khách hàng,211,,0,0
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,0,0
6. Phải thu dài hạn khác,216,,"86,800,000",0
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"2,242,515,627,789","2,299,486,571,152"
1. Tài sản cố định hữu hình,221,,"2,156,867,260,163","2,202,974,097,676"
- Nguyên giá,222,,"2,839,755,602,695","2,707,435,817,410"
- Giá trị hao mòn lũy kế,223,,"-682,888,342,532","-504,461,719,734"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,"85,648,367,626","96,512,473,476"
- Nguyên giá,228,,"94,804,558,865","103,445,820,433"
- Giá trị hao mòn lũy kế,229,,"-9,156,191,239","-6,933,346,957"
III. Bất động sản đầu tư,230,,0,0
- Nguyên giá,231,,0,0
- Giá trị hao mòn lũy kế,232,,0,0
IV. Tài sản dở dang dài hạn,240,,"122,699,259,609","98,121,103,897"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"122,699,259,609","98,121,103,897"
V. Đầu tư tài chính dài hạn,250,,"40,000,000,000",0
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,0,0
3. Đầu tư góp vốn vào đơn vị khác,253,,0,0
4. Dự phòng đầu tư tài chính dài hạn,254,,0,0
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,"40,000,000,000",0
VI. Tài sản dài hạn khác,260,,"62,625,750,724","35,832,904,857"
1. Chi phí trả trước dài hạn,261,,"62,625,355,534","35,612,756,095"
2. Tài sản thuế thu nhập hoãn lại,262,,"395,190","220,148,762"
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,0,0
4. Tài sản dài hạn khác,268,,0,0
5. Lợi thế thương mại,269,,0,0
TỔNG CỘNG TÀI SẢN,270,,"6,685,445,083,032","4,576,157,128,799"
NGUỒN VỐN,.,,0,0
C. NỢ PHẢI TRẢ,300,,"3,758,330,813,509","2,951,186,840,177"
I. Nợ ngắn hạn,310,,"3,046,738,247,213","1,990,803,708,402"
1. Phải trả người bán ngắn hạn,311,,"564,525,204,335","519,298,194,029"
2. Người mua trả tiền trước ngắn hạn,312,,"61,692,740,101","17,127,077,695"
3. Thuế và các khoản phải nộp nhà nước,313,,"9,926,331,101","14,232,960,650"
4. Phải trả người lao động,314,,"18,530,929,322","13,308,406,810"
5. Chi phí phải trả ngắn hạn,315,,"5,750,535,572","6,422,195,946"
6. Phải trả nội bộ ngắn hạn,316,,0,0
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,317,,0,0
8. Doanh thu chưa thực hiện ngắn hạn,318,,0,0
9. Phải trả ngắn hạn khác,319,,"5,226,393,577","2,702,175,863"
10. Vay và nợ thuê tài chính ngắn hạn,320,,"2,379,470,258,877","1,417,686,392,234"
11. Dự phòng phải trả ngắn hạn,321,,0,0
12. Quỹ khen thưởng phúc lợi,322,,"1,615,854,328","26,305,175"
13. Quỹ bình ổn giá,323,,0,0
14. Giao dịch mua bán lại trái phiếu Chính phủ,324,,0,0
II. Nợ dài hạn,330,,"711,592,566,296","960,383,131,775"
1. Phải trả người bán dài hạn,331,,0,0
2. Người mua trả tiền trước dài hạn,332,,0,0
3. Chi phí phải trả dài hạn,333,,0,0
4. Phải trả nội bộ về vốn kinh doanh,334,,0,0
5. Phải trả nội bộ dài hạn,335,,0,0
6. Doanh thu chưa thực hiện dài hạn,336,,0,0
7. Phải trả dài hạn khác,337,,0,0
8. Vay và nợ thuê tài chính dài hạn,338,,"711,583,708,910","959,926,578,352"
9. Trái phiếu chuyển đổi,339,,0,0
10. Cổ phiếu ưu đãi,340,,0,0
11. Thuế thu nhập hoãn lại phải trả,341,,"8,857,386","456,553,423"
12. Dự phòng phải trả dài hạn,342,,0,0
13. Quỹ phát triển khoa học và công nghệ,343,,0,0
D.VỐN CHỦ SỞ HỮU,400,,"2,927,114,269,523","1,624,970,288,622"
I. Vốn chủ sở hữu,410,,"2,927,114,269,523","1,624,970,288,622"
1. Vốn góp của chủ sở hữu,411,,"1,711,999,760,000","835,999,880,000"
- Cổ phiếu phổ thông có quyền biểu quyết,411a,,"1,711,999,760,000","835,999,880,000"
- Cổ phiếu ưu đãi,411b,,0,0
2. Thặng dư vốn cổ phần,412,,"532,112,689,329","198,063,767,329"
3. Quyền chọn chuyển đổi trái phiếu,413,,0,0
4. Vốn khác của chủ sở hữu,414,,0,0
5. Cổ phiếu quỹ,415,,0,0
6. Chênh lệch đánh giá lại tài sản,416,,0,0
7. Chênh lệch tỷ giá hối đoái,417,,"-111,755,944","158,818,819"
8. Quỹ đầu tư phát triển,418,,"57,775,383,144","45,683,661,717"
9. Quỹ hỗ trợ sắp xếp doanh nghiệp,419,,0,0
10. Quỹ khác thuộc vốn chủ sở hữu,420,,"13,177,404,323","13,177,404,323"
11. Lợi nhuận sau thuế chưa phân phối,421,,"191,818,252,307","283,769,575,300"
- LNST chưa phân phối lũy kế đến cuối kỳ trước,421a,,"98,751,465,913","90,051,907,554"
- LNST chưa phân phối kỳ này,421b,,"93,066,786,394","193,717,667,746"
12. Nguồn vốn đầu tư XDCB,422,,0,0
13. Lợi ích cổ đông không kiểm soát,429,,"420,342,536,364","248,117,181,134"
II. Nguồn kinh phí và quỹ khác,430,,0,0
1. Nguồn kinh phí,431,,0,0
2. Nguồn kinh phí đã hình thành TSCĐ,432,,0,0
TỔNG CỘNG NGUỒN VỐN,440,,"6,685,445,083,032","4,576,157,128,799"
