Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"77,012,688,677","95,527,481,133","146,368,083,932","204,523,142,323"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"77,012,688,677","95,527,481,133","146,368,083,932","204,523,142,323"
4. Giá vốn hàng bán,11,,"75,078,460,850","73,950,408,024","143,244,852,061","161,702,369,835"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"1,934,227,827","21,577,073,109","3,123,231,871","42,820,772,488"
6. Doanh thu hoạt động tài chính,21,,"-61,335,670","1,618,824,321","1,448,710,301","2,950,616,843"
7. Chi phí tài chính,22,,"1,679,368,466","2,177,934,694","3,713,288,144","4,415,482,114"
- Trong đó: Chi phí lãi vay,23,,"1,671,968,540","2,183,449,990","3,713,287,639","4,414,298,591"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"3,163,345,471","3,347,594,307","5,667,112,332","5,732,850,729"
10. Chi phí quản lý doanh nghiệp,26,,"8,235,270,882","9,156,774,371","16,874,423,466","18,405,881,318"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"-11,205,092,662","8,513,594,058","-21,682,881,770","17,217,175,170"
12. Thu nhập khác,31,,"502,612,317","13,864,471","509,013,012","20,341,658"
13. Chi phí khác,32,,"11,350,000",0,"11,350,000",0
14. Lợi nhuận khác(40=31-32),40,,"491,262,317","13,864,471","497,663,012","20,341,658"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"-10,713,830,345","8,527,458,529","-21,185,218,758","17,237,516,828"
16. Chi phí thuế TNDN hiện hành,51,,0,"1,493,215,671",0,"3,145,479,341"
17. Chi phí thuế TNDN hoãn lại,52,,"1,207,028,596","-60,947,471","869,422,953","-137,321,874"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"-11,920,858,941","7,095,190,329","-22,054,641,711","14,229,359,361"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
