Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"22,213,346,764","13,360,831,950",0,0
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"22,213,346,764","13,360,831,950",0,0
4. Giá vốn hàng bán,11,,"23,716,391,482","8,193,163,092",0,0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"-1,503,044,718","5,167,668,858",0,0
6. Doanh thu hoạt động tài chính,21,,"1,711,140,980","1,785,534,642",0,0
7. Chi phí tài chính,22,,0,"557,445,479",0,0
- Trong đó: Chi phí lãi vay,23,,0,"557,445,479",0,0
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"35,890,000","23,250,000",0,0
10. Chi phí quản lý doanh nghiệp,26,,"4,549,010,108","3,737,919,496",0,0
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"-4,376,803,846","2,634,588,525",0,0
12. Thu nhập khác,31,,"83,933,122,676","661,121,393",0,0
13. Chi phí khác,32,,"54,044,008,882","1,711,076,704",0,0
14. Lợi nhuận khác(40=31-32),40,,"29,889,113,794","-1,049,955,311",0,0
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"25,512,309,948","1,584,633,214",0,0
16. Chi phí thuế TNDN hiện hành,51,,"5,105,821,990","316,926,643",0,0
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"20,406,487,958","1,267,706,571",0,0
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,163,15,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,163,15,0,0
