Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"312,978,176,690","1,371,631,877,165","1,621,025,858,895","2,274,983,512,722"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"312,978,176,690","1,371,631,877,165","1,621,025,858,895","2,274,983,512,722"
4. Giá vốn hàng bán,11,,"292,111,876,720","1,340,898,232,902","1,543,585,447,629","2,201,054,080,709"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"20,866,299,970","30,733,644,263","77,440,411,266","73,929,432,013"
6. Doanh thu hoạt động tài chính,21,,"1,705,288,005","1,766,976,586","3,285,775,787","3,008,518,867"
7. Chi phí tài chính,22,,"7,924,637,021","8,148,487,436","23,115,371,411","22,145,251,756"
- Trong đó: Chi phí lãi vay,23,,"7,924,637,021","8,148,487,436","23,115,371,411","22,145,251,756"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"242,237,235","196,438,092","758,289,412","399,872,075"
10. Chi phí quản lý doanh nghiệp,26,,"4,542,252,288","4,922,837,221","14,324,959,176","14,952,674,156"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"9,862,461,431","19,232,858,100","42,527,567,054","39,440,152,893"
12. Thu nhập khác,31,,0,"1,393,138,013","9,090,909","1,393,142,319"
13. Chi phí khác,32,,"813,459,542","227,565,691","838,459,542","373,620,839"
14. Lợi nhuận khác(40=31-32),40,,"-813,459,542","1,165,572,322","-829,368,633","1,019,521,480"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"9,049,001,889","20,398,430,422","41,698,198,421","40,459,674,373"
16. Chi phí thuế TNDN hiện hành,51,,"2,489,704,626","4,079,693,623","8,988,638,232","7,976,742,413"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"6,559,297,263","16,318,736,799","32,709,560,189","32,482,931,960"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
