Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"5,858,655,780,805","5,658,759,199,548"
I. Tiền và các khoản tương đương tiền,110,,"1,689,712,971,535","1,642,978,052,440"
1. Tiền,111,,"530,363,586,171","1,228,628,689,780"
2. Các khoản tương đương tiền,112,,"1,159,349,385,364","414,349,362,660"
II. Các khoản đầu tư tài chính ngắn hạn,120,,"1,391,367,436,000","448,656,000,000"
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,"1,391,367,436,000","448,656,000,000"
III. Các khoản phải thu ngắn hạn,130,,"1,922,463,914,793","1,572,889,266,273"
1. Phải thu ngắn hạn của khách hàng,131,,"1,188,993,991,681","1,020,327,735,573"
2. Trả trước cho người bán ngắn hạn,132,,"317,819,969,095","248,850,786,806"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,"296,549,690,310","176,995,600,000"
6. Phải thu ngắn hạn khác,136,,"129,339,864,133","139,270,972,657"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,"-10,239,600,426","-12,555,828,763"
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"690,502,336,003","1,790,091,357,848"
1. Hàng tồn kho,141,,"704,118,740,818","1,861,071,739,241"
2. Dự phòng giảm giá hàng tồn kho,149,,"-13,616,404,815","-70,980,381,393"
V.Tài sản ngắn hạn khác,150,,"164,609,122,474","204,144,522,987"
1. Chi phí trả trước ngắn hạn,151,,"15,936,421,557","10,079,638,639"
2. Thuế GTGT được khấu trừ,152,,"145,687,014,638","183,967,466,895"
3. Thuế và các khoản khác phải thu Nhà nước,153,,"2,985,686,279","10,097,417,453"
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"5,751,606,062,962","5,137,073,482,164"
I. Các khoản phải thu dài hạn,210,,"153,205,670,408","66,843,405,856"
1. Phải thu dài hạn của khách hàng,211,,0,"50,167,619,216"
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,"143,345,750,000","940,160,000"
6. Phải thu dài hạn khác,216,,"9,859,920,408","15,735,626,640"
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"1,998,478,887,675","2,077,430,539,271"
1. Tài sản cố định hữu hình,221,,"1,906,790,781,853","2,000,004,299,809"
- Nguyên giá,222,,"3,800,056,921,579","3,706,995,504,215"
- Giá trị hao mòn lũy kế,223,,"-1,893,266,139,726","-1,706,991,204,406"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,"91,688,105,822","77,426,239,462"
- Nguyên giá,228,,"117,008,085,683","99,816,162,970"
- Giá trị hao mòn lũy kế,229,,"-25,319,979,861","-22,389,923,508"
III. Bất động sản đầu tư,230,,"468,794,498,332","497,283,341,861"
- Nguyên giá,231,,"601,308,678,198","599,918,829,247"
- Giá trị hao mòn lũy kế,232,,"-132,514,179,866","-102,635,487,386"
IV. Tài sản dở dang dài hạn,240,,"985,605,066,094","693,446,604,066"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"985,605,066,094","693,446,604,066"
V. Đầu tư tài chính dài hạn,250,,"1,317,954,806,265","1,493,973,537,488"
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,"1,317,954,806,265","1,463,973,537,488"
3. Đầu tư góp vốn vào đơn vị khác,253,,0,0
4. Dự phòng đầu tư tài chính dài hạn,254,,0,0
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,0,"30,000,000,000"
VI. Tài sản dài hạn khác,260,,"827,567,134,188","308,096,053,622"
1. Chi phí trả trước dài hạn,261,,"762,222,868,167","270,203,822,136"
2. Tài sản thuế thu nhập hoãn lại,262,,"6,362,528,802","5,422,640,490"
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,0,0
4. Tài sản dài hạn khác,268,,0,0
5. Lợi thế thương mại,269,,"58,981,737,219","32,469,590,996"
TỔNG CỘNG TÀI SẢN,270,,"11,610,261,843,767","10,795,832,681,712"
NGUỒN VỐN,.,,0,0
C. NỢ PHẢI TRẢ,300,,"5,162,454,215,090","4,624,647,264,247"
I. Nợ ngắn hạn,310,,"3,206,291,903,677","3,206,482,597,038"
1. Phải trả người bán ngắn hạn,311,,"565,316,429,043","754,557,899,880"
2. Người mua trả tiền trước ngắn hạn,312,,"118,527,164,622","146,454,658,944"
3. Thuế và các khoản phải nộp nhà nước,313,,"52,058,103,266","5,234,935,235"
4. Phải trả người lao động,314,,"32,876,480,570","49,919,877,822"
5. Chi phí phải trả ngắn hạn,315,,"38,738,743,889","16,905,062,522"
6. Phải trả nội bộ ngắn hạn,316,,0,0
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,317,,0,0
8. Doanh thu chưa thực hiện ngắn hạn,318,,"72,037,041,384","97,767,880,924"
9. Phải trả ngắn hạn khác,319,,"257,800,435,331","224,657,132,442"
10. Vay và nợ thuê tài chính ngắn hạn,320,,"2,055,450,182,038","1,887,821,444,978"
11. Dự phòng phải trả ngắn hạn,321,,"4,980,768,412",0
