Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"69,411,554,234","22,213,346,764","85,869,162,565","69,871,780,804"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"69,411,554,234","22,213,346,764","85,869,162,565","69,871,780,804"
4. Giá vốn hàng bán,11,,"64,362,870,467","23,716,391,482","74,230,400,442","63,695,473,804"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"5,048,683,767","-1,503,044,718","11,638,762,123","6,176,307,000"
6. Doanh thu hoạt động tài chính,21,,"2,021,236,181","2,211,140,980","3,791,002,699","2,773,739,128"
7. Chi phí tài chính,22,,0,0,0,0
- Trong đó: Chi phí lãi vay,23,,0,0,0,0
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"36,407,000","35,890,000","47,432,000","35,890,000"
10. Chi phí quản lý doanh nghiệp,26,,"6,547,149,453","5,574,296,276","10,393,995,008","9,380,641,060"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"486,363,495","-4,902,090,014","4,988,337,814","-466,484,932"
12. Thu nhập khác,31,,"78,595,835,882","83,897,675,403","78,895,835,882","83,902,245,403"
13. Chi phí khác,32,,"66,020,401,523","53,202,257,124","66,805,629,516","53,253,607,124"
14. Lợi nhuận khác(40=31-32),40,,"12,575,434,359","30,695,418,279","12,090,206,366","30,648,638,279"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"13,061,797,854","25,793,328,265","17,078,544,180","30,182,153,347"
16. Chi phí thuế TNDN hiện hành,51,,"1,844,144,211","5,814,804,303","2,648,093,476","6,694,569,319"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"11,217,653,643","19,978,523,962","14,430,450,704","23,487,584,028"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,31,156,57,169
22. Lãi suy giảm trên cổ phiếu (*),71,,31,156,57,169
