Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"86,021,524,789","148,856,783,582",0,0
2. Các khoản giảm trừ doanh thu,02,,,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"86,021,524,789","148,856,783,582",0,0
4. Giá vốn hàng bán,11,,"72,024,763,964","135,728,838,582",0,0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"13,996,760,825","13,127,945,000",0,0
6. Doanh thu hoạt động tài chính,21,,"8,140,097,478","3,420,978,208",0,0
7. Chi phí tài chính,22,,0,"5,455,684,979",0,0
- Trong đó: Chi phí lãi vay,23,,0,"5,455,684,979",0,0
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"52,500,000","129,561,130",0,0
10. Chi phí quản lý doanh nghiệp,26,,"5,370,039,586","4,981,379,093",0,0
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"16,714,318,717","5,982,298,006",0,0
12. Thu nhập khác,31,,"50,769,873,867","27,838,572,940",0,0
13. Chi phí khác,32,,"27,465,818,829","11,122,553,672",0,0
14. Lợi nhuận khác(40=31-32),40,,"23,304,055,038","16,716,019,268",0,0
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"40,018,373,755","22,698,317,274",0,0
16. Chi phí thuế TNDN hiện hành,51,,"7,683,087,148","4,909,673,549",0,0
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"32,335,286,607","17,788,643,725",0,0
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,397,219,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,397,219,0,0
