Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"32,197,469,820","16,784,617,463","119,587,511,247","103,623,112,187"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"32,197,469,820","16,784,617,463","119,587,511,247","103,623,112,187"
4. Giá vốn hàng bán,11,,"29,642,436,232","18,263,428,867","102,730,117,175","99,808,389,904"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"2,555,033,588","-1,478,811,404","16,857,394,072","3,814,722,283"
6. Doanh thu hoạt động tài chính,21,,"47,123,046","2,980,074","115,916,128","8,012,101"
7. Chi phí tài chính,22,,"399,736,516","1,132,262,388","1,560,860,309","3,501,640,875"
- Trong đó: Chi phí lãi vay,23,,"399,736,516","1,132,262,388","1,560,860,309","3,501,640,875"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"262,227,762","31,000,000","582,416,434","471,359,290"
10. Chi phí quản lý doanh nghiệp,26,,"2,693,825,899","1,000,658,372","7,691,901,508","6,411,075,637"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"-753,633,543","-3,639,752,090","7,138,131,949","-6,561,341,418"
12. Thu nhập khác,31,,"14,195,578","1,436,472","84,547,647","73,570,430"
13. Chi phí khác,32,,0,"715,868","15,260,843","10,039,740"
14. Lợi nhuận khác(40=31-32),40,,"14,195,578","720,604","69,286,804","63,530,690"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"-739,437,965","-3,639,031,486","7,207,418,753","-6,497,810,728"
16. Chi phí thuế TNDN hiện hành,51,,"-81,508,933",0,"1,131,377,713",0
17. Chi phí thuế TNDN hoãn lại,52,,"53,640,466",0,"94,673,541",0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"-711,569,498","-3,639,031,486","5,981,367,499","-6,497,810,728"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
