Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"2,681,547,000,000","1,927,970,000,000","5,197,892,000,000","3,620,608,000,000"
2. Chi phí lãi và các chi phí tương tự,02,,"1,905,008,000,000","952,085,000,000","3,630,972,000,000","1,816,774,000,000"
I. Thu nhập lãi thuần,03,,"776,539,000,000","975,885,000,000","1,566,920,000,000","1,803,834,000,000"
3. Thu nhập từ hoạt động dịch vụ,04,,"398,716,000,000","188,322,000,000","740,043,000,000","345,548,000,000"
4. Chi phí hoạt động dịch vụ,05,,"244,057,000,000","101,749,000,000","451,405,000,000","195,519,000,000"
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"154,659,000,000","86,573,000,000","288,638,000,000","150,029,000,000"
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"236,643,000,000","486,223,000,000","471,485,000,000","673,481,000,000"
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"4,732,000,000","-7,408,000,000","6,958,000,000","-64,989,000,000"
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"80,957,000,000","-11,030,000,000","171,770,000,000","-21,064,000,000"
5. Thu nhập từ hoạt động khác,10,,"63,333,000,000","220,821,000,000","81,621,000,000","273,399,000,000"
6. Chi phí hoạt động khác,11,,"1,065,000,000","3,868,000,000","11,019,000,000","14,335,000,000"
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"62,268,000,000","216,953,000,000","70,602,000,000","259,064,000,000"
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,0,"4,534,000,000","6,602,000,000","8,314,000,000"
VIII. Chi phí hoạt động,14,,"550,866,000,000","491,479,000,000","1,089,524,000,000","928,584,000,000"
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"764,932,000,000","1,260,251,000,000","1,493,451,000,000","1,880,085,000,000"
X. Chi phí dự phòng rủi ro tín dụng,16,,"697,882,000,000","173,879,000,000","814,729,000,000","218,117,000,000"
XI. Tổng lợi nhuận trước thuế,17,,"67,050,000,000","1,086,372,000,000","678,722,000,000","1,661,968,000,000"
7. Chi phí thuế TNDN hiện hành,18,,"14,531,000,000","218,043,000,000","137,430,000,000","333,222,000,000"
8. Chi phí thuế TNDN hoãn lại,19,,0,0,0,0
XII. Chi phí thuế TNDN,20,,"14,531,000,000","218,043,000,000","137,430,000,000","333,222,000,000"
XIII. Lợi nhuận sau thuế,21,,"52,519,000,000","868,329,000,000","541,292,000,000","1,328,746,000,000"
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,0,0
XV. Lãi cơ bản trên cổ phiếu,23,,0,0,0,0
