Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"323,663,812,902","548,359,366,987",,
2. Các khoản giảm trừ doanh thu,02,,"6,912,000","887,137,831",,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"323,656,900,902","547,472,229,156",,
4. Giá vốn hàng bán,11,,"291,938,650,993","490,132,700,071",,
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"31,718,249,909","57,339,529,085",,
6. Doanh thu hoạt động tài chính,21,,"13,816,063,231","2,109,286,390",,
7. Chi phí tài chính,22,,"4,372,532,123","4,232,709,515",,
- Trong đó: Chi phí lãi vay,23,,"4,372,472,807","4,232,489,387",,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,"16,669,168",,
9. Chi phí bán hàng,25,,"521,050,962","739,587,008",,
10. Chi phí quản lý doanh nghiệp,26,,"22,298,065,284","14,191,194,919",,
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"18,342,664,771","40,301,993,201",,
12. Thu nhập khác,31,,"446,429,200","2,549,834",,
13. Chi phí khác,32,,"1,020,213,518","671,463,080",,
14. Lợi nhuận khác(40=31-32),40,,"-573,784,318","-668,913,246",,
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"17,768,880,453","39,633,079,955",,
16. Chi phí thuế TNDN hiện hành,51,,"3,386,588,439","8,828,814,037",,
17. Chi phí thuế TNDN hoãn lại,52,,0,0,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"14,382,292,014","30,804,265,918",,
19. Lợi nhuận sau thuế công ty mẹ,61,,"13,342,501,587","29,217,425,623",,
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"1,039,790,427","1,586,840,295",,
21. Lãi cơ bản trên cổ phiếu(*),70,,419,"1,066",,
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,,
