Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
"1. Tiền thu từ bán hàng, cung cấp dịch vụ và doanh thu khác",01,,"68,878,771,211","145,946,762,269"
2. Tiền chi trả cho người cung cấp hàng hóa và dịch vụ,02,,"-50,035,909,466","-28,029,356,874"
3. Tiền chi trả cho người lao động,03,,"-43,407,135,539","-34,533,754,554"
4. Tiền lãi vay đã trả,04,,"-1,156,961,149","-4,931,507"
5. Thuế thu nhập doanh nghiệp đã nộp,05,,"-7,945,733,009","-15,800,000,000"
6. Tiền thu khác từ hoạt động kinh doanh,06,,"12,381,779,621","27,293,949,951"
7. Tiền chi khác cho hoạt động kinh doanh,07,,"-53,359,843,475","-71,443,368,162"
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"-74,645,031,806","23,429,301,123"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-322,982,000","-485,983,562"
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,"359,488,095","14,147,363,636"
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,0,0
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,0,0
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,0,0
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,"70,000,000,000",
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"1,956,537,804","106,729,241"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"71,993,043,899","13,768,109,315"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,0,0
"2. Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,"29,000,000,000","5,000,000,000"
4.Tiền chi trả nợ gốc vay,34,,"-69,570,000,000","-8,000,000,000"
5.Tiền chi trả nợ thuê tài chính,35,,0,0
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,0,0
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,.37,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"-40,570,000,000","-3,000,000,000"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"-43,221,987,907","34,197,410,438"
Tiền và tương đương tiền đầu kỳ,60,,"70,004,647,018","119,185,900,422"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,0,0
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"26,782,659,111","153,383,310,860"
