Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"653,676,216,223","653,820,845,114","940,066,668,598","1,002,171,137,268"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"653,676,216,223","653,820,845,114","940,066,668,598","1,002,171,137,268"
4. Giá vốn hàng bán,11,,"627,785,405,685","627,599,067,552","895,316,470,627","961,678,706,297"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"25,890,810,538","26,221,777,562","44,750,197,971","40,492,430,971"
6. Doanh thu hoạt động tài chính,21,,"2,132,236,525","1,803,779,859","6,639,089,780","3,690,735,713"
7. Chi phí tài chính,22,,"11,017,741,846","9,512,826,193","19,245,266,677","14,445,036,112"
- Trong đó: Chi phí lãi vay,23,,"11,017,741,846","9,331,928,881","19,245,266,677","14,264,138,800"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"466,588,425","429,523,402","744,685,565","581,906,162"
10. Chi phí quản lý doanh nghiệp,26,,"5,181,626,831","4,459,302,110","10,158,763,297","8,859,016,336"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"11,357,089,961","13,623,905,716","21,240,572,212","20,297,208,074"
12. Thu nhập khác,31,,"30,000,000","94,801,943","30,000,000","95,305,991"
13. Chi phí khác,32,,0,"136,200,125",0,"136,200,125"
14. Lợi nhuận khác(40=31-32),40,,"30,000,000","-41,398,182","30,000,000","-40,894,134"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"11,387,089,961","13,582,507,534","21,270,572,212","20,256,313,940"
16. Chi phí thuế TNDN hiện hành,51,,"2,033,777,992","2,865,316,316","4,010,474,442","4,017,347,597"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"9,353,311,969","10,717,191,218","17,260,097,770","16,238,966,343"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
