Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"82,925,364,496","92,875,912,570","246,933,399,128","251,545,645,321"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"82,925,364,496","92,875,912,570","246,933,399,128","251,545,645,321"
4. Giá vốn hàng bán,11,,"64,772,640,469","69,106,089,714","215,106,595,299","211,895,036,370"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"18,152,724,027","23,769,822,856","31,826,803,829","39,650,608,951"
6. Doanh thu hoạt động tài chính,21,,"9,830,385,427","11,218,575,952","18,343,076,587","14,303,977,309"
7. Chi phí tài chính,22,,"1,136,989,146",0,"5,288,662,528",0
- Trong đó: Chi phí lãi vay,23,,0,0,0,0
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"112,700,000","113,400,000","226,107,000","187,090,000"
10. Chi phí quản lý doanh nghiệp,26,,"-14,758,452,072","10,813,633,187","23,455,436,793","25,903,090,386"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"41,491,872,380","24,061,365,621","21,199,674,095","27,864,405,874"
12. Thu nhập khác,31,,"37,591,573,549","71,581,609,007","149,518,848,882","155,589,301,683"
13. Chi phí khác,32,,"49,901,746,186","73,957,184,365","123,133,584,880","129,935,125,538"
14. Lợi nhuận khác(40=31-32),40,,"-12,310,172,637","-2,375,575,358","26,385,264,002","25,654,176,145"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"29,181,699,743","21,685,790,263","47,584,938,097","53,518,582,019"
16. Chi phí thuế TNDN hiện hành,51,,"4,783,565,400","2,777,137,053","8,384,977,259","9,786,359,404"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"24,398,134,343","18,908,653,210","39,199,960,838","43,732,222,615"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,79,23,138,130
22. Lãi suy giảm trên cổ phiếu (*),71,,79,23,138,130
