Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"48,622,599,160","58,793,675,888","98,705,501,029","101,958,169,488"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"48,622,599,160","58,793,675,888","98,705,501,029","101,958,169,488"
4. Giá vốn hàng bán,11,,"29,011,810,716","31,684,720,805","56,320,827,078","59,620,799,288"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"19,610,788,444","27,108,955,083","42,384,673,951","42,337,370,200"
6. Doanh thu hoạt động tài chính,21,,"178,814,753","1,071,204,139","216,902,755","1,072,611,857"
7. Chi phí tài chính,22,,"4,540,014,171","6,486,015,009","9,552,118,635","14,739,591,877"
- Trong đó: Chi phí lãi vay,23,,"4,539,968,141","6,485,477,024","9,552,072,605","13,516,848,325"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,0,0,0,0
10. Chi phí quản lý doanh nghiệp,26,,"1,196,402,282","1,141,268,626","2,544,525,433","2,454,747,863"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"14,053,186,744","20,552,875,587","30,504,932,638","26,215,642,317"
12. Thu nhập khác,31,,0,0,0,0
13. Chi phí khác,32,,"3,411,962","279,504,708","3,411,962","886,578,789"
14. Lợi nhuận khác(40=31-32),40,,"-3,411,962","-279,504,708","-3,411,962","-886,578,789"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"14,049,774,782","20,273,370,879","30,501,520,676","25,329,063,528"
16. Chi phí thuế TNDN hiện hành,51,,"884,556,765","1,229,339,577","1,939,740,287","1,713,064,649"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"13,165,218,017","19,044,031,302","28,561,780,389","23,615,998,879"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,338,488,732,606
22. Lãi suy giảm trên cổ phiếu (*),71,,338,488,732,606
