Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"246,210,196,859","246,933,399,128",,
2. Các khoản giảm trừ doanh thu,02,,0,0,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"246,210,196,859","246,933,399,128",,
4. Giá vốn hàng bán,11,,"218,690,226,110","215,106,595,299",,
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"27,519,970,749","31,826,803,829",,
6. Doanh thu hoạt động tài chính,21,,"27,708,859,373","18,343,076,587",,
7. Chi phí tài chính,22,,"4,335,292,018","5,288,662,528",,
- Trong đó: Chi phí lãi vay,23,,0,0,,
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,,
9. Chi phí bán hàng,25,,"240,478,000","226,107,000",,
10. Chi phí quản lý doanh nghiệp,26,,"23,546,286,588","53,964,636,793",,
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"27,106,773,516","-9,309,525,905",,
12. Thu nhập khác,31,,"42,610,139,183","129,304,793,053",,
13. Chi phí khác,32,,"2,505,204,811","72,514,095,461",,
14. Lợi nhuận khác(40=31-32),40,,"40,104,934,372","56,790,697,592",,
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"67,211,707,888","47,481,171,687",,
16. Chi phí thuế TNDN hiện hành,51,,"12,106,088,639","8,287,053,566",,
17. Chi phí thuế TNDN hoãn lại,52,,"-506,869,211",0,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"55,612,488,460","39,194,118,121",,
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,,
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,,
21. Lãi cơ bản trên cổ phiếu(*),70,,219,130,,
22. Lãi suy giảm trên cổ phiếu (*),71,,219,130,,
