Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"363,696,222,425","583,727,480,127","1,308,047,682,205","903,351,635,557"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"363,696,222,425","583,727,480,127","1,308,047,682,205","903,351,635,557"
4. Giá vốn hàng bán,11,,"333,769,141,115","553,793,263,088","1,251,473,570,909","860,155,847,807"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"29,927,081,310","29,934,217,039","56,574,111,296","43,195,787,750"
6. Doanh thu hoạt động tài chính,21,,"454,320,166","367,183,330","1,580,487,782","1,241,542,281"
7. Chi phí tài chính,22,,"7,841,683,619","6,764,165,580","15,190,734,390","13,996,764,320"
- Trong đó: Chi phí lãi vay,23,,"7,841,683,619","6,764,165,580","15,190,734,390","13,996,764,320"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"234,787,520","119,049,172","516,052,177","203,433,983"
10. Chi phí quản lý doanh nghiệp,26,,"4,348,164,611","4,933,850,420","9,782,706,888","10,029,836,935"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"17,956,765,726","18,484,335,197","32,665,105,623","20,207,294,793"
12. Thu nhập khác,31,,"9,090,909","2,762","9,090,909","4,306"
13. Chi phí khác,32,,"25,000,000",0,"25,000,000","146,055,148"
14. Lợi nhuận khác(40=31-32),40,,"-15,909,091","2,762","-15,909,091","-146,050,842"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"17,940,856,635","18,484,337,959","32,649,196,532","20,061,243,951"
16. Chi phí thuế TNDN hiện hành,51,,"3,557,265,627","3,668,067,592","6,498,933,606","3,897,048,790"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"14,383,591,008","14,816,270,367","26,150,262,926","16,164,195,161"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
