Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"5,279,713,527,496","4,496,050,828,524"
I. Tiền và các khoản tương đương tiền,110,,"967,769,374,300","963,717,122,052"
1. Tiền,111,,"769,426,793,948","237,314,356,418"
2. Các khoản tương đương tiền,112,,"198,342,580,352","726,402,765,634"
II. Các khoản đầu tư tài chính ngắn hạn,120,,"176,256,000,000","758,600,000,000"
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,"176,256,000,000","758,600,000,000"
III. Các khoản phải thu ngắn hạn,130,,"2,784,501,446,413","1,669,170,204,812"
1. Phải thu ngắn hạn của khách hàng,131,,"850,064,917,574","593,031,603,446"
2. Trả trước cho người bán ngắn hạn,132,,"697,254,117,869","790,942,957,319"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,"947,837,432,790","42,643,890,561"
6. Phải thu ngắn hạn khác,136,,"301,083,162,080","254,298,459,186"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,"-11,738,183,900","-11,746,705,700"
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"1,166,690,129,425","946,809,379,604"
1. Hàng tồn kho,141,,"1,166,690,129,425","947,201,357,809"
2. Dự phòng giảm giá hàng tồn kho,149,,0,"-391,978,205"
V.Tài sản ngắn hạn khác,150,,"184,496,577,358","157,754,122,056"
1. Chi phí trả trước ngắn hạn,151,,"47,665,326,327","32,032,873,971"
2. Thuế GTGT được khấu trừ,152,,"136,770,822,516","124,628,269,153"
3. Thuế và các khoản khác phải thu Nhà nước,153,,"60,428,515","1,092,978,932"
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"3,899,671,614,948","4,073,363,572,384"
I. Các khoản phải thu dài hạn,210,,"60,663,433,603","173,910,564,469"
1. Phải thu dài hạn của khách hàng,211,,"42,133,766,075","42,725,601,801"
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,"1,400,000,000","114,055,000,000"
6. Phải thu dài hạn khác,216,,"17,129,667,528","17,129,962,668"
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"2,267,854,058,668","2,325,026,613,214"
1. Tài sản cố định hữu hình,221,,"2,188,895,487,307","2,245,284,822,658"
- Nguyên giá,222,,"3,488,793,220,581","3,478,172,861,811"
- Giá trị hao mòn lũy kế,223,,"-1,299,897,733,274","-1,232,888,039,153"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,"78,958,571,361","79,741,790,556"
- Nguyên giá,228,,"95,689,126,074","95,689,126,074"
- Giá trị hao mòn lũy kế,229,,"-16,730,554,713","-15,947,335,518"
III. Bất động sản đầu tư,230,,"439,985,635,641","447,748,684,374"
- Nguyên giá,231,,"477,922,275,728","477,482,460,565"
- Giá trị hao mòn lũy kế,232,,"-37,936,640,087","-29,733,776,191"
IV. Tài sản dở dang dài hạn,240,,"367,725,465,907","361,230,196,821"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"367,725,465,907","361,230,196,821"
V. Đầu tư tài chính dài hạn,250,,"491,199,417,821","488,178,292,178"
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,"403,846,323,663","401,303,292,178"
3. Đầu tư góp vốn vào đơn vị khác,253,,"17,353,094,158","17,353,094,158"
4. Dự phòng đầu tư tài chính dài hạn,254,,0,"-478,094,158"
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,"70,000,000,000","70,000,000,000"
VI. Tài sản dài hạn khác,260,,"272,243,603,308","277,269,221,328"
1. Chi phí trả trước dài hạn,261,,"257,354,754,437","261,846,885,299"
2. Tài sản thuế thu nhập hoãn lại,262,,"96,661,227","230,359,530"
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,0,0
4. Tài sản dài hạn khác,268,,0,0
5. Lợi thế thương mại,269,,"14,792,187,644","15,191,976,499"
TỔNG CỘNG TÀI SẢN,270,,"9,179,385,142,444","8,569,414,400,908"
NGUỒN VỐN,.,,0,0
C. NỢ PHẢI TRẢ,300,,"5,051,729,751,083","4,545,451,942,407"
I. Nợ ngắn hạn,310,,"4,114,416,685,869","3,772,834,861,366"
1. Phải trả người bán ngắn hạn,311,,"623,858,733,602","542,479,516,287"
2. Người mua trả tiền trước ngắn hạn,312,,"132,191,581,438","106,523,885,106"
3. Thuế và các khoản phải nộp nhà nước,313,,"13,980,379,062","20,412,399,497"
4. Phải trả người lao động,314,,"24,966,391,281","30,484,477,756"
5. Chi phí phải trả ngắn hạn,315,,"31,010,159,587","23,311,616,663"
6. Phải trả nội bộ ngắn hạn,316,,0,0
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,317,,0,0
8. Doanh thu chưa thực hiện ngắn hạn,318,,"85,940,476,718","88,300,646,698"
9. Phải trả ngắn hạn khác,319,,"53,232,131,361","17,095,593,461"
10. Vay và nợ thuê tài chính ngắn hạn,320,,"3,141,542,877,800","2,943,359,269,628"
11. Dự phòng phải trả ngắn hạn,321,,0,0
12. Quỹ khen thưởng phúc lợi,322,,"7,693,955,020","867,456,270"
13. Quỹ bình ổn giá,323,,0,0
14. Giao dịch mua bán lại trái phiếu Chính phủ,324,,0,0
II. Nợ dài hạn,330,,"937,313,065,214","772,617,081,041"
1. Phải trả người bán dài hạn,331,,0,"25,253,997,253"
2. Người mua trả tiền trước dài hạn,332,,0,0
3. Chi phí phải trả dài hạn,333,,0,0
4. Phải trả nội bộ về vốn kinh doanh,334,,0,0
