Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"45,613,173,857","70,755,443,279","195,693,858,220","266,490,748,789"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"45,613,173,857","70,755,443,279","195,693,858,220","266,490,748,789"
4. Giá vốn hàng bán,11,,"41,049,011,917","58,038,789,375","173,406,173,579","220,018,881,816"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"4,564,161,940","12,716,653,904","22,287,684,641","46,471,866,973"
6. Doanh thu hoạt động tài chính,21,,"192,923","4,593,483","38,696,030","13,484,212"
7. Chi phí tài chính,22,,"1,550,373,047","2,044,197,236","7,086,098,444","8,627,399,596"
- Trong đó: Chi phí lãi vay,23,,"1,550,373,047","2,044,197,236","7,086,098,444","8,627,399,596"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"64,138,545","239,562,370","680,076,970","1,013,032,298"
10. Chi phí quản lý doanh nghiệp,26,,"3,025,745,892","4,214,402,466","11,554,484,078","13,955,523,139"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"-75,902,621","6,223,085,315","3,005,721,179","22,889,396,152"
12. Thu nhập khác,31,,"128,431,066","61,240,334","195,747,167","245,679,481"
13. Chi phí khác,32,,"9,774,344","20,750,391","128,167,842","1,333,186,093"
14. Lợi nhuận khác(40=31-32),40,,"118,656,722","40,489,943","67,579,325","-1,087,506,612"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"42,754,101","6,263,575,258","3,073,300,504","21,801,889,540"
16. Chi phí thuế TNDN hiện hành,51,,"-85,690,508","989,036,288","498,611,453","3,577,730,273"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"128,444,609","5,274,538,970","2,574,689,051","18,224,159,267"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
