Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"63,485,921,548","61,373,038,640","294,717,247,437","196,112,715,847"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"63,485,921,548","61,373,038,640","294,717,247,437","196,112,715,847"
4. Giá vốn hàng bán,11,,"30,455,549,466","32,419,822,554","124,839,459,091","116,811,328,302"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"33,030,372,082","28,953,216,086","169,877,788,346","79,301,387,545"
6. Doanh thu hoạt động tài chính,21,,"421,644,380","7,422,189","716,525,294","463,123,760"
7. Chi phí tài chính,22,,"1,632,191,901","3,655,517,281","9,081,032,031","17,125,948,546"
- Trong đó: Chi phí lãi vay,23,,"1,632,191,901","3,593,292,131","8,876,232,602","17,063,677,366"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,0,0,0,0
10. Chi phí quản lý doanh nghiệp,26,,"1,910,140,948","1,461,192,492","5,750,012,371","4,942,466,662"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"29,909,683,613","23,843,928,502","155,763,269,238","57,696,096,097"
12. Thu nhập khác,31,,0,0,"409,090,909",0
13. Chi phí khác,32,,"4,596,331",0,"138,747,595","3,411,962"
14. Lợi nhuận khác(40=31-32),40,,"-4,596,331",0,"270,343,314","-3,411,962"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"29,905,087,282","23,843,928,502","156,033,612,552","57,692,684,135"
16. Chi phí thuế TNDN hiện hành,51,,"1,716,649,783","282,378,395","9,769,816,682","2,639,761,240"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"28,188,437,499","23,561,550,107","146,263,795,870","55,052,922,895"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,626,575,"3,247","1,344"
22. Lãi suy giảm trên cổ phiếu (*),71,,626,575,"3,247","1,344"
