Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"498,937,643,353","653,676,216,223","1,267,852,681,995","940,066,668,598"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"498,937,643,353","653,676,216,223","1,267,852,681,995","940,066,668,598"
4. Giá vốn hàng bán,11,,"475,297,019,341","627,785,405,685","1,214,262,126,573","895,316,470,627"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"23,640,624,012","25,890,810,538","53,590,555,422","44,750,197,971"
6. Doanh thu hoạt động tài chính,21,,"2,105,658,142","2,132,236,525","4,378,500,674","6,639,089,780"
7. Chi phí tài chính,22,,"11,452,882,087","11,017,741,846","22,751,804,825","19,245,266,677"
- Trong đó: Chi phí lãi vay,23,,"11,452,882,087","11,017,741,846","22,751,804,825","19,245,266,677"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"172,015,412","466,588,425","424,171,334","744,685,565"
10. Chi phí quản lý doanh nghiệp,26,,"6,713,547,109","5,181,626,831","13,812,324,080","10,158,763,297"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"7,407,837,546","11,357,089,961","20,980,755,857","21,240,572,212"
12. Thu nhập khác,31,,0,"30,000,000",0,"30,000,000"
13. Chi phí khác,32,,"7,350,000",0,"7,350,000",0
14. Lợi nhuận khác(40=31-32),40,,"-7,350,000","30,000,000","-7,350,000","30,000,000"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"7,400,487,546","11,387,089,961","20,973,405,857","21,270,572,212"
16. Chi phí thuế TNDN hiện hành,51,,"1,481,567,509","2,033,777,992","4,104,786,171","4,010,474,442"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"5,918,920,037","9,353,311,969","16,868,619,686","17,260,097,770"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
