Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"440,527,993,568","351,819,499,352","1,442,699,130,836","1,256,114,969,581"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"440,527,993,568","351,819,499,352","1,442,699,130,836","1,256,114,969,581"
4. Giá vốn hàng bán,11,,"430,891,504,587","335,136,910,214","1,392,570,210,884","1,195,514,817,754"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"9,636,488,981","16,682,589,138","50,128,919,952","60,600,151,827"
6. Doanh thu hoạt động tài chính,21,,"2,001,888,206","2,320,939,125","5,639,762,559","5,140,597,666"
7. Chi phí tài chính,22,,"4,901,553,145","3,365,301,759","19,293,727,897","19,090,118,908"
- Trong đó: Chi phí lãi vay,23,,"4,901,553,145","3,365,301,759","19,165,691,945","19,090,118,908"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"367,034,737","173,163,744","948,940,899","1,004,924,745"
10. Chi phí quản lý doanh nghiệp,26,,"5,093,041,923","3,159,372,994","13,952,058,259","11,529,601,716"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"1,276,747,382","12,305,689,766","21,573,955,456","34,116,104,124"
12. Thu nhập khác,31,,0,0,"95,305,991","498,439"
13. Chi phí khác,32,,"64,098,686",0,"200,298,811","86,494,121"
14. Lợi nhuận khác(40=31-32),40,,"-64,098,686",0,"-104,992,820","-85,995,682"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"1,212,648,696","12,305,689,766","21,468,962,636","34,030,108,442"
16. Chi phí thuế TNDN hiện hành,51,,"242,529,739","2,461,137,953","4,259,877,336","6,726,384,830"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"970,118,957","9,844,551,813","17,209,085,300","27,303,723,612"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
