Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"493,361,360,772","372,416,212,644","904,295,470,229","800,741,560,851"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"493,361,360,772","372,416,212,644","904,295,470,229","800,741,560,851"
4. Giá vốn hàng bán,11,,"470,222,231,288","351,949,724,543","860,377,907,540","762,629,643,268"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"23,139,129,484","20,466,488,101","43,917,562,689","38,111,917,583"
6. Doanh thu hoạt động tài chính,21,,"1,595,384,476","2,606,769,772","2,819,658,541","3,108,796,032"
7. Chi phí tài chính,22,,"8,126,039,149","11,480,470,680","15,724,817,149","18,460,526,628"
- Trong đó: Chi phí lãi vay,23,,"8,126,039,149","11,430,656,250","15,724,817,149","18,410,712,198"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"444,561,840","247,408,076","831,761,001","428,147,407"
10. Chi phí quản lý doanh nghiệp,26,,"4,168,429,487","4,924,948,534","8,370,228,722","9,426,112,890"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"11,995,483,484","6,420,430,583","21,810,414,358","12,905,926,690"
12. Thu nhập khác,31,,0,0,"498,439",0
13. Chi phí khác,32,,"86,494,121","148,900","86,494,121","148,900"
14. Lợi nhuận khác(40=31-32),40,,"-86,494,121","-148,900","-85,995,682","-148,900"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"11,908,989,363","6,420,281,683","21,724,418,676","12,905,777,790"
16. Chi phí thuế TNDN hiện hành,51,,"2,302,161,014","1,284,056,337","4,265,246,877","2,520,247,758"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"9,606,828,349","5,136,225,346","17,459,171,799","10,385,530,032"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
