Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"92,875,912,570","86,021,524,789","251,545,645,321","261,363,805,965"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"92,875,912,570","86,021,524,789","251,545,645,321","261,363,805,965"
4. Giá vốn hàng bán,11,,"69,191,883,300","72,863,500,935","211,980,829,956","231,642,375,759"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"23,684,029,270","13,158,023,854","39,564,815,365","29,721,430,206"
6. Doanh thu hoạt động tài chính,21,,"11,218,575,952","8,140,097,478","14,303,977,309","10,549,988,133"
7. Chi phí tài chính,22,,0,0,0,"1,173,777,587"
- Trong đó: Chi phí lãi vay,23,,0,0,0,"1,173,777,587"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"113,400,000","52,500,000","187,090,000","172,475,000"
10. Chi phí quản lý doanh nghiệp,26,,"10,938,861,951","5,583,475,455","26,028,319,150","17,928,080,139"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"23,850,343,271","15,662,145,877","27,653,383,524","20,997,085,613"
12. Thu nhập khác,31,,"74,093,937,513","33,907,361,215","158,101,630,189","35,410,365,919"
13. Chi phí khác,32,,"56,966,704,005","10,603,306,177","112,944,645,178","14,136,485,490"
14. Lợi nhuận khác(40=31-32),40,,"17,127,233,508","23,304,055,038","45,156,985,011","21,273,880,429"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"40,977,576,779","38,966,200,915","72,810,368,535","42,270,966,042"
16. Chi phí thuế TNDN hiện hành,51,,"6,635,494,356","7,472,652,580","13,644,716,707","8,135,004,481"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"34,342,082,423","31,493,548,335","59,165,651,828","34,135,961,561"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,229,86,336,118
22. Lãi suy giảm trên cổ phiếu (*),71,,229,86,336,118
