Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"2,285,387,436,284","2,054,848,781,338"
I. Tiền và các khoản tương đương tiền,110,,"422,714,925,442","343,303,922,506"
1. Tiền,111,,"353,400,562,702","230,004,888,919"
2. Các khoản tương đương tiền,112,,"69,314,362,740","113,299,033,587"
II. Các khoản đầu tư tài chính ngắn hạn,120,,"13,018,155,110","13,018,155,110"
1. Chứng khoán kinh doanh,121,,"13,018,155,110","13,018,155,110"
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,0,0
III. Các khoản phải thu ngắn hạn,130,,"964,228,728,216","1,253,761,593,558"
1. Phải thu ngắn hạn của khách hàng,131,,"400,225,698,302","676,362,578,886"
2. Trả trước cho người bán ngắn hạn,132,,"288,199,705,096","329,236,666,293"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,0,0
6. Phải thu ngắn hạn khác,136,,"275,803,324,818","248,162,348,379"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,0,0
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"831,736,869,801","436,522,246,089"
1. Hàng tồn kho,141,,"831,736,869,801","436,522,246,089"
2. Dự phòng giảm giá hàng tồn kho,149,,0,0
V.Tài sản ngắn hạn khác,150,,"53,688,757,715","8,242,864,075"
1. Chi phí trả trước ngắn hạn,151,,"3,874,002,605","326,429,588"
2. Thuế GTGT được khấu trừ,152,,"48,728,733,968",0
3. Thuế và các khoản khác phải thu Nhà nước,153,,"1,086,021,142","7,916,434,487"
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"109,591,106,795","115,849,170,978"
I. Các khoản phải thu dài hạn,210,,0,0
1. Phải thu dài hạn của khách hàng,211,,0,0
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,0,0
6. Phải thu dài hạn khác,216,,0,0
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"63,135,168,620","66,144,423,281"
1. Tài sản cố định hữu hình,221,,"63,135,168,620","66,144,423,281"
- Nguyên giá,222,,"109,046,684,707","108,362,144,554"
- Giá trị hao mòn lũy kế,223,,"-45,911,516,087","-42,217,721,273"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,0,0
- Nguyên giá,228,,"863,931,250","863,931,250"
- Giá trị hao mòn lũy kế,229,,"-863,931,250","-863,931,250"
III. Bất động sản đầu tư,230,,0,0
- Nguyên giá,231,,0,0
- Giá trị hao mòn lũy kế,232,,0,0
IV. Tài sản dở dang dài hạn,240,,0,0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,0,0
V. Đầu tư tài chính dài hạn,250,,"43,000,000,000","43,000,000,000"
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,0,0
3. Đầu tư góp vốn vào đơn vị khác,253,,0,0
4. Dự phòng đầu tư tài chính dài hạn,254,,0,0
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,"43,000,000,000","43,000,000,000"
VI. Tài sản dài hạn khác,260,,"3,455,938,175","6,704,747,697"
1. Chi phí trả trước dài hạn,261,,"3,455,938,175","6,704,747,697"
2. Tài sản thuế thu nhập hoãn lại,262,,0,0
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,0,0
4. Tài sản dài hạn khác,268,,0,0
5. Lợi thế thương mại,269,,0,0
TỔNG CỘNG TÀI SẢN,270,,"2,394,978,543,079","2,170,697,952,316"
NGUỒN VỐN,.,,0,0
C. NỢ PHẢI TRẢ,300,,"2,046,505,913,191","1,820,923,049,305"
