Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"1,341,363,361,327","1,361,646,469,010"
I. Tiền và các khoản tương đương tiền,110,,"480,029,324,770","406,676,809,154"
1. Tiền,111,,"182,921,838,473","121,149,572,757"
2. Các khoản tương đương tiền,112,,"297,107,486,297","285,527,236,397"
II. Các khoản đầu tư tài chính ngắn hạn,120,,0,0
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,0,0
III. Các khoản phải thu ngắn hạn,130,,"417,176,493,592","455,567,565,640"
1. Phải thu ngắn hạn của khách hàng,131,,"215,959,407,659","221,225,458,631"
2. Trả trước cho người bán ngắn hạn,132,,"152,120,859,447","184,015,378,614"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,0,0
6. Phải thu ngắn hạn khác,136,,"49,794,936,839","51,025,438,748"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,"-698,710,353","-698,710,353"
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"403,169,362,314","450,591,281,857"
1. Hàng tồn kho,141,,"403,169,362,314","450,591,281,857"
2. Dự phòng giảm giá hàng tồn kho,149,,0,0
V.Tài sản ngắn hạn khác,150,,"40,988,180,651","48,810,812,359"
1. Chi phí trả trước ngắn hạn,151,,"17,973,953,498","21,275,206,737"
2. Thuế GTGT được khấu trừ,152,,"22,972,853,087","27,535,605,622"
3. Thuế và các khoản khác phải thu Nhà nước,153,,"41,374,066",0
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"1,870,294,320,483","1,715,969,509,727"
I. Các khoản phải thu dài hạn,210,,0,0
1. Phải thu dài hạn của khách hàng,211,,0,0
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,0,0
6. Phải thu dài hạn khác,216,,0,0
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"1,406,817,036,214","1,434,278,060,008"
1. Tài sản cố định hữu hình,221,,"1,311,563,694,988","1,338,477,950,662"
- Nguyên giá,222,,"1,712,899,749,834","1,703,369,654,599"
- Giá trị hao mòn lũy kế,223,,"-401,336,054,846","-364,891,703,937"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,"95,253,341,226","95,800,109,346"
- Nguyên giá,228,,"100,838,674,433","100,838,674,433"
- Giá trị hao mòn lũy kế,229,,"-5,585,333,207","-5,038,565,087"
III. Bất động sản đầu tư,230,,0,0
- Nguyên giá,231,,0,0
- Giá trị hao mòn lũy kế,232,,0,0
IV. Tài sản dở dang dài hạn,240,,"438,762,084,459","214,999,542,284"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"438,762,084,459","214,999,542,284"
V. Đầu tư tài chính dài hạn,250,,0,"44,338,667,000"
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,0,"44,338,667,000"
3. Đầu tư góp vốn vào đơn vị khác,253,,0,0
4. Dự phòng đầu tư tài chính dài hạn,254,,0,0
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,0,0
VI. Tài sản dài hạn khác,260,,"24,715,199,810","22,353,240,435"
1. Chi phí trả trước dài hạn,261,,"24,493,425,959","22,332,919,192"
2. Tài sản thuế thu nhập hoãn lại,262,,"221,773,851","20,321,243"
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,0,0
4. Tài sản dài hạn khác,268,,0,0
5. Lợi thế thương mại,269,,0,0
TỔNG CỘNG TÀI SẢN,270,,"3,211,657,681,810","3,077,615,978,737"
NGUỒN VỐN,.,,0,0
C. NỢ PHẢI TRẢ,300,,"2,154,804,227,790","2,122,863,876,413"
I. Nợ ngắn hạn,310,,"1,186,170,042,070","1,140,284,738,375"
1. Phải trả người bán ngắn hạn,311,,"220,302,810,025","304,263,540,143"
2. Người mua trả tiền trước ngắn hạn,312,,"30,724,304,816","11,280,630,943"
3. Thuế và các khoản phải nộp nhà nước,313,,"18,028,212,652","6,947,288,639"
4. Phải trả người lao động,314,,"6,475,967,345","9,184,831,648"
5. Chi phí phải trả ngắn hạn,315,,0,"2,080,000,000"
6. Phải trả nội bộ ngắn hạn,316,,0,0
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,317,,0,0
8. Doanh thu chưa thực hiện ngắn hạn,318,,0,0
9. Phải trả ngắn hạn khác,319,,"3,549,968,986","5,705,003,625"
10. Vay và nợ thuê tài chính ngắn hạn,320,,"899,752,598,924","800,794,847,498"
11. Dự phòng phải trả ngắn hạn,321,,0,0
12. Quỹ khen thưởng phúc lợi,322,,"7,336,179,322","28,595,879"
13. Quỹ bình ổn giá,323,,0,0
14. Giao dịch mua bán lại trái phiếu Chính phủ,324,,0,0
II. Nợ dài hạn,330,,"968,634,185,720","982,579,138,038"
1. Phải trả người bán dài hạn,331,,0,0
2. Người mua trả tiền trước dài hạn,332,,0,0
3. Chi phí phải trả dài hạn,333,,0,0
4. Phải trả nội bộ về vốn kinh doanh,334,,0,0
5. Phải trả nội bộ dài hạn,335,,0,0
6. Doanh thu chưa thực hiện dài hạn,336,,0,0
7. Phải trả dài hạn khác,337,,0,0
8. Vay và nợ thuê tài chính dài hạn,338,,"968,634,185,720","982,579,138,038"
9. Trái phiếu chuyển đổi,339,,0,0
10. Cổ phiếu ưu đãi,340,,0,0
11. Thuế thu nhập hoãn lại phải trả,341,,0,0
12. Dự phòng phải trả dài hạn,342,,0,0
13. Quỹ phát triển khoa học và công nghệ,343,,0,0
D.VỐN CHỦ SỞ HỮU,400,,"1,056,853,454,020","954,752,102,324"
I. Vốn chủ sở hữu,410,,"1,056,853,454,020","954,752,102,324"
1. Vốn góp của chủ sở hữu,411,,"569,649,880,000","569,649,880,000"
- Cổ phiếu phổ thông có quyền biểu quyết,411a,,"569,649,880,000","569,649,880,000"
- Cổ phiếu ưu đãi,411b,,0,0
2. Thặng dư vốn cổ phần,412,,"160,721,267,329","160,721,267,329"
3. Quyền chọn chuyển đổi trái phiếu,413,,0,0
4. Vốn khác của chủ sở hữu,414,,0,0
5. Cổ phiếu quỹ,415,,0,0
6. Chênh lệch đánh giá lại tài sản,416,,0,0
7. Chênh lệch tỷ giá hối đoái,417,,"213,062,301","205,250,085"
8. Quỹ đầu tư phát triển,418,,"45,952,260,420","38,274,886,929"
9. Quỹ hỗ trợ sắp xếp doanh nghiệp,419,,0,0
10. Quỹ khác thuộc vốn chủ sở hữu,420,,"13,177,404,323","13,177,404,323"
11. Lợi nhuận sau thuế chưa phân phối,421,,"197,132,223,055","161,862,080,186"
- LNST chưa phân phối lũy kế đến cuối kỳ trước,421a,,"130,237,555,482","71,776,592,221"
- LNST chưa phân phối kỳ này,421b,,"66,894,667,573","90,085,487,965"
12. Nguồn vốn đầu tư XDCB,422,,0,0
13. Lợi ích cổ đông không kiểm soát,429,,"70,007,356,592","10,861,333,472"
II. Nguồn kinh phí và quỹ khác,430,,0,0
1. Nguồn kinh phí,431,,0,0
2. Nguồn kinh phí đã hình thành TSCĐ,432,,0,0
TỔNG CỘNG NGUỒN VỐN,440,,"3,211,657,681,810","3,077,615,978,737"
