Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"-16,722,323,867","54,745,854"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"15,712,355,759","15,261,721,246"
- Các khoản dự phòng,03,,"-3,616,891,398","2,544,890,104"
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,"-433,497,988","-530,477,335"
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-13,144,492","-59,794,916"
- Chi phí lãi vay,06,,"9,087,586,949","9,212,270,836"
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"4,014,084,963","26,483,355,789"
"- Tăng, giảm các khoản phải thu",09,,"38,118,211,099","5,610,254,610"
"- Tăng, giảm hàng tồn kho",10,,"24,233,366,133","-33,929,360,379"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"-2,423,671,640","5,499,643,828"
"- Tăng, giảm chi phí trả trước",12,,"3,748,108,390","-1,548,128,870"
"- Tăng, giảm chứng khoán kinh doanh",13,,0,0
- Tiền lãi vay đã trả,14,,"-9,087,586,949","-9,212,270,836"
- Thuế thu nhập doanh nghiệp đã nộp,15,,"-2,304,357,315","-10,053,781,323"
- Tiền thu khác từ hoạt động kinh doanh,16,,0,0
- Tiền chi khác cho hoạt động kinh doanh,17,,"-4,310,739,780","-3,658,242,998"
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"51,987,414,901","-20,808,530,179"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-1,835,962,000","-1,007,896,455"
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,0,0
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,"-1,010,000,000",0
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,0,0
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,0,0
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,0,0
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"13,144,492","59,794,916"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"-2,832,817,508","-948,101,539"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,0,0
2.Tiền trả lại vốn góp cho các chủ sở hữu mua lại cổ phiếu của doanh nghiệp đã phát hành,32,,0,0
3.Tiền thu từ đi vay,33,,"163,036,932,243","233,255,972,470"
4.Tiền chi trả nợ gốc vay,34,,"-210,657,751,672","-205,599,795,296"
5.Tiền trả nợ gốc thuê tài chính,35,,"-7,642,856,330","-10,267,655,232"
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,"-4,699,800","-7,268,697,460"
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,..37,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"-55,268,375,559","10,119,824,482"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"-6,113,778,166","-11,636,807,236"
Tiền và tương đương tiền đầu kỳ,60,,"19,693,504,601","13,834,482,743"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,"85,132,321","180,547,599"
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"13,664,858,756","2,378,223,106"
