Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"768,915,038,642","286,390,452,375","768,915,038,642","286,390,452,375"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"768,915,038,642","286,390,452,375","768,915,038,642","286,390,452,375"
4. Giá vốn hàng bán,11,,"738,965,107,232","267,531,064,942","738,965,107,232","267,531,064,942"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"29,949,931,410","18,859,387,433","29,949,931,410","18,859,387,433"
6. Doanh thu hoạt động tài chính,21,,"2,272,842,532","4,506,853,255","2,272,842,532","4,506,853,255"
7. Chi phí tài chính,22,,"11,298,922,738","8,227,524,831","11,298,922,738","8,227,524,831"
- Trong đó: Chi phí lãi vay,23,,"11,298,922,738","8,227,524,831","11,298,922,738","8,227,524,831"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"252,155,922","278,097,140","252,155,922","278,097,140"
10. Chi phí quản lý doanh nghiệp,26,,"7,098,776,971","4,977,136,466","7,098,776,971","4,977,136,466"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"13,572,918,311","9,883,482,251","13,572,918,311","9,883,482,251"
12. Thu nhập khác,31,,0,0,0,0
13. Chi phí khác,32,,0,0,0,0
14. Lợi nhuận khác(40=31-32),40,,0,0,0,0
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"13,572,918,311","9,883,482,251","13,572,918,311","9,883,482,251"
16. Chi phí thuế TNDN hiện hành,51,,"2,623,218,662","1,976,696,450","2,623,218,662","1,976,696,450"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"10,949,699,649","7,906,785,801","10,949,699,649","7,906,785,801"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
