Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"121,144,792,859","103,655,064,355","221,580,404,423","195,326,189,378"
2. Các khoản giảm trừ doanh thu,02,,"2,686,644,764","102,126,485","12,355,026,229","2,936,587,469"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"118,458,148,095","103,552,937,870","209,225,378,194","192,389,601,909"
4. Giá vốn hàng bán,11,,"85,526,358,675","75,819,194,136","150,097,209,005","144,708,715,420"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"32,931,789,420","27,733,743,734","59,128,169,189","47,680,886,489"
6. Doanh thu hoạt động tài chính,21,,"1,478,387,387","426,567,777","2,505,771,695","896,887,234"
7. Chi phí tài chính,22,,"3,280,695,407","4,526,457,536","6,649,388,476","9,499,926,859"
- Trong đó: Chi phí lãi vay,23,,"3,016,164,143","4,397,812,516","5,964,878,922","9,087,586,949"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"17,170,139,981","18,411,455,349","35,637,059,215","33,928,694,982"
10. Chi phí quản lý doanh nghiệp,26,,"11,907,395,657","11,745,880,346","23,304,670,503","22,367,399,174"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"2,051,945,762","-6,523,481,720","-3,957,177,310","-17,218,247,292"
12. Thu nhập khác,31,,"141,114,754","555,840,480","214,946,171","562,289,348"
13. Chi phí khác,32,,"1,477,225,230","66,349,844","1,477,229,835","66,365,925"
14. Lợi nhuận khác(40=31-32),40,,"-1,336,110,476","489,490,636","-1,262,283,664","495,923,423"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"715,835,286","-6,033,991,084","-5,219,460,974","-16,722,323,869"
16. Chi phí thuế TNDN hiện hành,51,,"3,100,170,485","631,916,926","3,689,584,214","698,644,495"
17. Chi phí thuế TNDN hoãn lại,52,,"-331,184,734","1,382,214,107","-451,790,635","1,123,369,884"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"-2,053,150,465","-8,048,122,117","-8,457,254,553","-18,544,338,248"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
