Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"88,797,951,947","110,929,789,656","158,669,732,751","175,342,281,176"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"88,797,951,947","110,929,789,656","158,669,732,751","175,342,281,176"
4. Giá vốn hàng bán,11,,"79,093,472,852","104,579,223,482","142,788,946,656","158,778,874,824"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"9,704,479,095","6,350,566,174","15,880,786,095","16,563,406,352"
6. Doanh thu hoạt động tài chính,21,,"311,662,229","453,352,851","3,085,401,357","2,409,890,655"
7. Chi phí tài chính,22,,0,"16,816,438",0,"1,173,777,587"
- Trong đó: Chi phí lãi vay,23,,0,"16,816,438",0,"1,173,777,587"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"37,800,000","73,225,000","73,690,000","119,975,000"
10. Chi phí quản lý doanh nghiệp,26,,"5,708,816,139","4,528,626,589","15,089,457,199","12,344,604,684"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"4,269,525,185","2,185,250,998","3,803,040,253","5,334,939,736"
12. Thu nhập khác,31,,"105,447,273","651,453,311","84,007,692,676","1,503,004,704"
13. Chi phí khác,32,,"2,724,334,049","1,293,125,607","55,977,941,173","3,533,179,313"
14. Lợi nhuận khác(40=31-32),40,,"-2,618,886,776","-641,672,296","28,029,751,503","-2,030,174,609"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"1,650,638,409","1,543,578,702","31,832,791,756","3,304,765,127"
16. Chi phí thuế TNDN hiện hành,51,,"314,653,032","309,914,616","7,009,222,351","662,351,901"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"1,335,985,377","1,233,664,086","24,823,569,405","2,642,413,226"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,-62,159,107,32
22. Lãi suy giảm trên cổ phiếu (*),71,,-62,159,107,32
