Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"22,884,296,215","32,197,469,820","97,359,361,269","119,587,511,247"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"22,884,296,215","32,197,469,820","97,359,361,269","119,587,511,247"
4. Giá vốn hàng bán,11,,"22,655,489,902","29,642,436,232","83,919,466,264","102,730,117,175"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"228,806,313","2,555,033,588","13,439,895,005","16,857,394,072"
6. Doanh thu hoạt động tài chính,21,,"57,650,747","47,123,046","279,700,887","115,916,128"
7. Chi phí tài chính,22,,"243,599,411","399,736,516","908,264,526","1,560,860,309"
- Trong đó: Chi phí lãi vay,23,,"243,599,411","399,736,516","908,264,526","1,560,860,309"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"206,005,475","262,227,762","535,188,968","582,416,434"
10. Chi phí quản lý doanh nghiệp,26,,"2,131,680,996","2,693,825,899","7,410,780,571","7,691,901,508"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"-2,294,828,822","-753,633,543","4,865,361,827","7,138,131,949"
12. Thu nhập khác,31,,0,"14,195,578",0,"84,547,647"
13. Chi phí khác,32,,0,0,0,"15,260,843"
14. Lợi nhuận khác(40=31-32),40,,0,"14,195,578",0,"69,286,804"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"-2,294,828,822","-739,437,965","4,865,361,827","7,207,418,753"
16. Chi phí thuế TNDN hiện hành,51,,"-365,486,927","-81,508,933","1,217,761,422","1,131,377,713"
17. Chi phí thuế TNDN hoãn lại,52,,"-18,133,152","53,640,466","-6,262,048","94,673,541"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"-1,911,208,743","-711,569,498","3,653,862,453","5,981,367,499"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
