Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"5,617,907,775,211","3,989,369,447,153"
I. Tiền và các khoản tương đương tiền,110,,"482,425,462,169","645,474,843,425"
1. Tiền,111,,"96,165,962,169","217,635,249,378"
2. Các khoản tương đương tiền,112,,"386,259,500,000","427,839,594,047"
II. Các khoản đầu tư tài chính ngắn hạn,120,,"733,640,155,312","720,906,460,274"
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,"733,640,155,312","720,906,460,274"
III. Các khoản phải thu ngắn hạn,130,,"2,723,205,105,051","1,612,785,115,376"
1. Phải thu ngắn hạn của khách hàng,131,,"1,219,404,505,224","691,606,956,768"
2. Trả trước cho người bán ngắn hạn,132,,"732,797,553,503","531,565,397,491"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,"486,330,323,580","293,698,169,669"
6. Phải thu ngắn hạn khác,136,,"284,672,722,744","95,914,591,448"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,0,0
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"1,524,049,539,243","862,749,230,434"
1. Hàng tồn kho,141,,"1,524,049,539,243","865,499,747,965"
2. Dự phòng giảm giá hàng tồn kho,149,,0,"-2,750,517,531"
V.Tài sản ngắn hạn khác,150,,"154,587,513,436","147,453,797,644"
1. Chi phí trả trước ngắn hạn,151,,"28,988,246,239","21,081,856,490"
2. Thuế GTGT được khấu trừ,152,,"125,416,138,066","123,666,085,695"
3. Thuế và các khoản khác phải thu Nhà nước,153,,"183,129,131","2,705,855,459"
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"2,364,164,973,886","3,539,797,275,250"
I. Các khoản phải thu dài hạn,210,,"20,586,202,467","21,384,352,467"
1. Phải thu dài hạn của khách hàng,211,,0,0
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,0,0
6. Phải thu dài hạn khác,216,,"20,586,202,467","21,384,352,467"
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"2,149,528,468,564","2,198,807,465,735"
1. Tài sản cố định hữu hình,221,,"2,065,418,147,395","2,113,821,537,013"
- Nguyên giá,222,,"2,866,694,392,948","2,858,372,141,820"
- Giá trị hao mòn lũy kế,223,,"-801,276,245,553","-744,550,604,807"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,"84,110,321,169","84,985,928,722"
- Nguyên giá,228,,"94,720,808,865","94,894,558,865"
- Giá trị hao mòn lũy kế,229,,"-10,610,487,696","-9,908,630,143"
III. Bất động sản đầu tư,230,,0,0
- Nguyên giá,231,,0,0
- Giá trị hao mòn lũy kế,232,,0,0
IV. Tài sản dở dang dài hạn,240,,"102,404,274,082","1,208,008,703,897"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"102,404,274,082","1,208,008,703,897"
V. Đầu tư tài chính dài hạn,250,,"38,380,000,000","48,380,000,000"
1. Đầu tư vào công ty con,251,,0,0
