Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"13,205,264,505","1,199,249,024","13,205,264,505","1,199,249,024"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"13,205,264,505","1,199,249,024","13,205,264,505","1,199,249,024"
4. Giá vốn hàng bán,11,,"11,234,846,998","248,914,476","11,234,846,998","248,914,476"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"1,970,417,507","950,334,548","1,970,417,507","950,334,548"
6. Doanh thu hoạt động tài chính,21,,"3,432,101,515","2,898,388,283","3,432,101,515","2,898,388,283"
7. Chi phí tài chính,22,,"373,910,149",0,"373,910,149",0
- Trong đó: Chi phí lãi vay,23,,0,0,0,0
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"11,725,000",0,"11,725,000",0
10. Chi phí quản lý doanh nghiệp,26,,"3,209,096,446","4,433,277,492","3,209,096,446","4,433,277,492"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"1,807,787,427","-584,554,661","1,807,787,427","-584,554,661"
12. Thu nhập khác,31,,0,"2,123,119,000",0,"2,123,119,000"
13. Chi phí khác,32,,"15,162,000","625,088,359","15,162,000","625,088,359"
14. Lợi nhuận khác(40=31-32),40,,"-15,162,000","1,498,030,641","-15,162,000","1,498,030,641"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"1,792,625,427","913,475,980","1,792,625,427","913,475,980"
16. Chi phí thuế TNDN hiện hành,51,,"358,525,085","183,895,196","358,525,085","183,895,196"
17. Chi phí thuế TNDN hoãn lại,52,,0,0,0,0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"1,434,100,342","729,580,784","1,434,100,342","729,580,784"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
