Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1.Thu nhập lãi và các khoản thu nhập tương tự,01,,"4,387,652,000,000","5,197,891,000,000",,
2. Chi phí lãi và các chi phí tương tự,02,,"2,924,659,000,000","3,630,972,000,000",,
I. Thu nhập lãi thuần,03,,"1,462,993,000,000","1,566,919,000,000",,
3. Thu nhập từ hoạt động dịch vụ,04,,"449,017,000,000","770,473,000,000",,
4. Chi phí hoạt động dịch vụ,05,,"260,202,000,000","451,405,000,000",,
II. Lãi/lỗ thuần từ hoạt động dịch vụ,06,,"188,815,000,000","319,068,000,000",,
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối,07,,"557,319,000,000","471,486,000,000",,
IV. Lãi /lỗ thuần từ mua bán chứng khoán kinh doanh,08,,"1,331,000,000","6,268,000,000",,
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,09,,"-60,000,000,000","172,459,000,000",,
5. Thu nhập từ hoạt động khác,10,,"129,458,000,000","51,191,000,000",,
6. Chi phí hoạt động khác,11,,"25,475,000,000","11,020,000,000",,
VI. Lãi/lỗ thuần từ hoạt động khác,12,,"103,983,000,000","40,171,000,000",,
"VII. Thu nhập từ góp vốn, mua cổ phần",13,,"861,000,000","6,602,000,000",,
VIII. Chi phí hoạt động,14,,"1,091,276,000,000","1,089,525,000,000",,
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,15,,"1,164,026,000,000","1,493,448,000,000",,
X. Chi phí dự phòng rủi ro tín dụng,16,,"640,447,000,000","814,729,000,000",,
XI. Tổng lợi nhuận trước thuế,17,,"523,579,000,000","678,719,000,000",,
7. Chi phí thuế TNDN hiện hành,18,,"104,485,000,000","137,430,000,000",,
8. Chi phí thuế TNDN hoãn lại,19,,0,0,,
XII. Chi phí thuế TNDN,20,,"104,485,000,000","137,430,000,000",,
XIII. Lợi nhuận sau thuế,21,,"419,094,000,000","541,289,000,000",,
XIV. Lợi ích của cổ đông thiểu số,22,,0,0,,
XV. Lãi cơ bản trên cổ phiếu,23,,405,523,,
