Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"30,892,070,564","34,325,540,621","30,892,070,564","34,325,540,621"
2. Các khoản giảm trừ doanh thu,02,,0,0,0,0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"30,892,070,564","34,325,540,621","30,892,070,564","34,325,540,621"
4. Giá vốn hàng bán,11,,"25,111,436,304","30,635,733,779","25,111,436,304","30,635,733,779"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"5,780,634,260","3,689,806,842","5,780,634,260","3,689,806,842"
6. Doanh thu hoạt động tài chính,21,,"165,838,199","53,128,240","165,838,199","53,128,240"
7. Chi phí tài chính,22,,"396,391,281","673,039,050","396,391,281","673,039,050"
- Trong đó: Chi phí lãi vay,23,,"396,391,281","673,039,050","396,391,281","673,039,050"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,0,0,0,0
9. Chi phí bán hàng,25,,"256,259,408","215,719,840","256,259,408","215,719,840"
10. Chi phí quản lý doanh nghiệp,26,,"2,794,266,706","2,434,111,909","2,794,266,706","2,434,111,909"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"2,499,555,064","420,064,283","2,499,555,064","420,064,283"
12. Thu nhập khác,31,,0,"29,745,938",0,"29,745,938"
13. Chi phí khác,32,,0,0,0,0
14. Lợi nhuận khác(40=31-32),40,,0,"29,745,938",0,"29,745,938"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"2,499,555,064","449,810,221","2,499,555,064","449,810,221"
16. Chi phí thuế TNDN hiện hành,51,,"579,376,674",0,"579,376,674",0
17. Chi phí thuế TNDN hoãn lại,52,,"5,935,553","52,179,114","5,935,553","52,179,114"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"1,914,242,837","397,631,107","1,914,242,837","397,631,107"
19. Lợi nhuận sau thuế công ty mẹ,61,,0,0,0,0
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,0,0,0,0
21. Lãi cơ bản trên cổ phiếu(*),70,,0,0,0,0
22. Lãi suy giảm trên cổ phiếu (*),71,,0,0,0,0
