Chỉ tiêu,Mã số,Thuyết minh,Số cuối kỳ,Số đầu kỳ
TÀI SẢN,,,,
A- TÀI SẢN NGẮN HẠN,100,,"5,354,610,509,760","4,496,050,828,524"
I. Tiền và các khoản tương đương tiền,110,,"1,988,170,740,182","963,717,122,052"
1. Tiền,111,,"1,156,983,447,299","237,314,356,418"
2. Các khoản tương đương tiền,112,,"831,187,292,883","726,402,765,634"
II. Các khoản đầu tư tài chính ngắn hạn,120,,"436,156,000,000","758,600,000,000"
1. Chứng khoán kinh doanh,121,,0,0
2. Dự phòng giảm giá chứng khoán kinh doanh,122,,0,0
3. Đầu tư nắm giữ đến ngày đáo hạn,123,,"436,156,000,000","758,600,000,000"
III. Các khoản phải thu ngắn hạn,130,,"1,795,468,441,466","1,669,170,204,812"
1. Phải thu ngắn hạn của khách hàng,131,,"1,136,560,751,303","593,031,603,446"
2. Trả trước cho người bán ngắn hạn,132,,"369,721,515,275","790,942,957,319"
3. Phải thu nội bộ ngắn hạn,133,,0,0
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,134,,0,0
5. Phải thu về cho vay ngắn hạn,135,,"84,906,400,000","42,643,890,561"
6. Phải thu ngắn hạn khác,136,,"215,105,974,668","254,298,459,186"
7. Dự phòng phải thu ngắn hạn khó đòi,137,,"-10,826,199,780","-11,746,705,700"
8. Tài sản Thiếu chờ xử lý,139,,0,0
IV. Hàng tồn kho,140,,"997,384,835,429","946,809,379,604"
1. Hàng tồn kho,141,,"997,384,835,429","947,201,357,809"
2. Dự phòng giảm giá hàng tồn kho,149,,0,"-391,978,205"
V.Tài sản ngắn hạn khác,150,,"137,430,492,683","157,754,122,056"
1. Chi phí trả trước ngắn hạn,151,,"25,561,564,271","32,032,873,971"
2. Thuế GTGT được khấu trừ,152,,"111,868,928,412","124,628,269,153"
3. Thuế và các khoản khác phải thu Nhà nước,153,,0,"1,092,978,932"
4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,0,0
5. Tài sản ngắn hạn khác,155,,0,0
B. TÀI SẢN DÀI HẠN,200,,"4,654,916,125,531","4,073,363,572,384"
I. Các khoản phải thu dài hạn,210,,"278,966,433,205","173,910,564,469"
1. Phải thu dài hạn của khách hàng,211,,"217,828,798,677","42,725,601,801"
2. Trả trước cho người bán dài hạn,212,,0,0
3. Vốn kinh doanh ở đơn vị trực thuộc,213,,0,0
4. Phải thu nội bộ dài hạn,214,,0,0
5. Phải thu về cho vay dài hạn,215,,"44,699,588,400","114,055,000,000"
6. Phải thu dài hạn khác,216,,"16,438,046,128","17,129,962,668"
7. Dự phòng phải thu dài hạn khó đòi,219,,0,0
II.Tài sản cố định,220,,"2,100,839,611,952","2,325,026,613,214"
1. Tài sản cố định hữu hình,221,,"2,022,419,512,484","2,245,284,822,658"
- Nguyên giá,222,,"3,482,794,904,334","3,478,172,861,811"
- Giá trị hao mòn lũy kế,223,,"-1,460,375,391,850","-1,232,888,039,153"
2. Tài sản cố định thuê tài chính,224,,0,0
- Nguyên giá,225,,0,0
- Giá trị hao mòn lũy kế,226,,0,0
3. Tài sản cố định vô hình,227,,"78,420,099,468","79,741,790,556"
- Nguyên giá,228,,"97,500,446,394","95,689,126,074"
- Giá trị hao mòn lũy kế,229,,"-19,080,346,926","-15,947,335,518"
III. Bất động sản đầu tư,230,,"526,347,470,213","447,748,684,374"
- Nguyên giá,231,,"589,841,711,552","477,482,460,565"
- Giá trị hao mòn lũy kế,232,,"-63,494,241,339","-29,733,776,191"
IV. Tài sản dở dang dài hạn,240,,"853,176,364,818","361,230,196,821"
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",241,,0,0
2. Chi phí xây dựng cơ bản dở dang,242,,"853,176,364,818","361,230,196,821"
V. Đầu tư tài chính dài hạn,250,,"569,909,270,071","488,178,292,178"
1. Đầu tư vào công ty con,251,,0,0
"2. Đầu tư vào công ty liên kết, liên doanh",252,,"521,914,270,071","401,303,292,178"
3. Đầu tư góp vốn vào đơn vị khác,253,,"17,995,000,000","17,353,094,158"
4. Dự phòng đầu tư tài chính dài hạn,254,,0,"-478,094,158"
5. Đầu tư nắm giữ đến ngày đáo hạn,255,,"30,000,000,000","70,000,000,000"
VI. Tài sản dài hạn khác,260,,"325,676,975,272","277,269,221,328"
1. Chi phí trả trước dài hạn,261,,"287,014,288,216","261,846,885,299"
2. Tài sản thuế thu nhập hoãn lại,262,,"2,112,010,295","230,359,530"
"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,0,0
4. Tài sản dài hạn khác,268,,0,0
