Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"3,238,347,841","581,328,651"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"1,015,971,043","928,587,394"
- Các khoản dự phòng,03,,0,0
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,0,0
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-333,148,200","-11,384,983"
- Chi phí lãi vay,06,,0,0
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"3,921,170,684","1,498,531,062"
"- Tăng, giảm các khoản phải thu",09,,"2,155,858,642","5,842,494,087"
"- Tăng, giảm hàng tồn kho",10,,"29,582,509,655","14,649,159,434"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"4,161,006,105","590,848,852"
"- Tăng, giảm chi phí trả trước",12,,"60,000,000","60,000,000"
"- Tăng, giảm chứng khoán kinh doanh",13,,"266,080",0
- Tiền lãi vay đã trả,14,,0,0
- Thuế thu nhập doanh nghiệp đã nộp,15,,0,0
- Tiền thu khác từ hoạt động kinh doanh,16,,"25,000,000","28,750,000"
- Tiền chi khác cho hoạt động kinh doanh,17,,"-36,500,000","-1,559,536,414"
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"39,869,311,166","21,110,247,021"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-762,322,652","-1,090,000,000"
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,0,0
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,"-21,100,000,000","-3,500,000,000"
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,"10,100,000,000","5,000,000,000"
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,0,0
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,0,0
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"300,978,757","210,982,205"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"-11,461,343,895","620,982,205"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,0,0
"2.Tiền trả lại vón góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,0,0
4.Tiền chi trả nợ gốc vay,34,,0,0
5.Tiền chi trả nợ gốc thuê tài chính,35,,0,0
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,"-4,967,850,500","-4,967,850,500"
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,037,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"-4,967,850,500","-4,967,850,500"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"23,440,116,771","16,763,378,726"
Tiền và tương đương tiền đầu kỳ,60,,"13,656,304,758","13,386,493,510"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,0,0
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"37,096,421,529","30,149,872,236"
